ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan,Alasan_Kenyamanan,Alasan_Kebersihan,Alasan_Pelayanan,Alasan_Harga,Alasan_Lokasi,Alasan_Fasilitas,Alasan_Makanan
7259,Traveloka,Hotel Santika Bogor,4/22/2026,"kamarnya bersih dan rapi. service-nya juga baik. area kolam renangnya bagus, dan nuansanya sejuk. makanannya baik dan variasinya banyak. strategis lokasinya, dan menyatu dengan mal botani square.",,positif,positif,,positif,positif,positif,,kamarnya bersih dan rapi,service-nya juga baik,,"strategis lokasinya, dan menyatu dengan mal botani square","area kolam renangnya bagus, dan nuansanya sejuk",makanannya baik dan variasinya banyak
7260,Traveloka,Hotel Santika Bogor,4/22/2026,"nyaman tinggal di hotel santika, salah satu dekat mal botani square, cari makan minum gampang.",positif,,,,positif,,,nyaman tinggal di hotel santika,,,,"salah satu dekat mal botani square, cari makan minum gampang",,
7261,Traveloka,Hotel Santika Bogor,4/15/2026,saya benar-benar menikmati masa menginap yang luar biasa di hotel santika bogor.,,,,,,,,,,,,,,
7262,Traveloka,Hotel Santika Bogor,4/15/2026,"hotel di tengah kota, kamar dan toilet bersih, kamar lumayan besar, variasi makanan serta rasa baik.",positif,positif,,,,,positif,kamar lumayan besar,kamar dan toilet bersih,,,,,variasi makanan serta rasa baik
7263,Traveloka,Hotel Santika Bogor,4/15/2026,"tempatnya enak, kamarnya nyaman, staf dan security-nya juga ramah, dekat dengan mal. next kita nginep di sini lagi.",positif,,positif,,positif,,,"tempatnya enak, kamarnya nyaman",,staf dan security-nya juga ramah,,dekat dengan mal,,
7264,Traveloka,Hotel Santika Bogor,4/8/2026,"staf hotel ramah, makanan enak",,,positif,,,,positif,,,staf hotel ramah,,,,makanan enak
7265,Traveloka,Hotel Santika Bogor,4/8/2026,"sangat menyenangkan menginap di santika bogor. kamarnya bersih, air conditioner dingin, air kencang dan heater berfungsi dengan baik. staf sangat ramah.",positif,positif,positif,,,,,"air conditioner dingin, air kencang dan heater berfungsi dengan baik",kamarnya bersih,staf sangat ramah,,,,
7266,Traveloka,Hotel Santika Bogor,4/8/2026,"santika bogor berlokasi di dekat kebun raya yang ikonik, dengan cuaca dan pemandangan yang bagus, menjadikannya tempat yang paling indah untuk bersantai dan berolahraga pagi.",netral,,,,positif,,,"yang ikonik, dengan cuaca dan pemandangan yang bagus, menjadikannya tempat yang paling",,,,"berlokasi di dekat kebun raya yang ikonik, dengan cuaca dan pemandangan yang bagus",,
7267,Traveloka,Hotel Santika Bogor,4/1/2026,"sudah langganan jika berkunjung ke bogor selalu menggunakan akomodasi ini, luar biasa menyenangkan.",,,,,,,,,,,,,,
7268,Traveloka,Hotel Santika Bogor,4/1/2026,"staf hotel ramah, hotel bersih, lokasi strategis, proses check-in dan check-out mudah.",,positif,positif,,positif,,,,hotel bersih,"staf hotel ramah, proses check-in dan check-out mudah",,lokasi strategis,,
7269,Traveloka,Hotel Santika Bogor,4/1/2026,"selama saya menginap meski cuma semalam, tapi sangat berkesan akan keramahan pelayanan staf hotelnya, kamar dan fasilitas wangi/harum, serta makanan sarapan pagi yang enak dan bervariasi. lain kali meski di tempat lain selain di bogor, santika hotel layak untuk jadi rekomendasi.",,positif,positif,,,netral,positif,,kamar dan fasilitas wangi/harum,keramahan pelayanan staf hotelnya,,,"staf hotelnya, kamar dan fasilitas wangi/harum, serta makanan sarapan pagi yang",makanan sarapan pagi yang enak dan bervariasi
7270,Traveloka,Hotel Santika Bogor,4/1/2026,old hotel. jadi flat aja. cuma menang ada akses langsung ke mal,,,,,positif,,,,,,,cuma menang ada akses langsung ke mal,,
7271,Traveloka,Hotel Santika Bogor,4/1/2026,"pelayanan bagus, staf ramah, suasana hotel nyaman. bagus",positif,,positif,,,,,suasana hotel nyaman,,"pelayanan bagus, staf ramah",,,,
7272,Traveloka,Hotel Santika Bogor,4/1/2026,"nyaman, terkoneksi dengan pusat perbelanjaan, senang menggunakan akomodasi ini.",positif,,,,positif,,,nyaman,,,,terkoneksi dengan pusat perbelanjaan,,
7273,Traveloka,Hotel Santika Bogor,3/25/2026,"staf ramah, hotel nempel mal dan ada masjid ipb di dalam kompleks hotel dan mal. jadi lebih mudah salat di masjid. dekat tugu kujang dan akses tol juga.",,,positif,,positif,,,,,staf ramah,,"hotel nempel mal, dekat tugu kujang dan akses tol",,
7274,Traveloka,Hotel Santika Bogor,3/11/2026,"saya beberapa kali menginap di sini karena memang lokasinya strategis. ramadhan kali ini saya dan keluarga coba menginap lagi di sini, pengen merasakan sensasi makan sahur. tapi kali ini agak kecewa. variasi makanan sahur yang kurang bervariasi, ditambah lagi sejak pagi di kamar ada yang ketok-ketok di atas kamar yang cukup mengganggu sehingga mengganggu tidur kami dan keluarga. yang berbeda di menginap kali ini adanya layanan valet mobil untuk parkir. sangat membantu untuk kami dan keluarga tidak kesusahan cari parkiran di mal.",negatif,,netral,,positif,positif,negatif,sejak pagi di kamar ada yang ketok-ketok di atas kamar yang cukup mengganggu,,yang berbeda di menginap kali ini adanya layanan valet mobil untuk parkir.,,saya beberapa kali menginap di sini karena memang lokasinya strategis.,adanya layanan valet mobil untuk parkir,variasi makanan sahur yang kurang bervariasi
7275,Traveloka,Hotel Santika Bogor,3/4/2026,"nyaman, akses mudah, nyari makan sebelah mal, satpamnya membantu.",positif,,,,positif,,,"nyaman, akses mudah",,,,nyari makan sebelah mal,,
7276,Traveloka,Hotel Santika Bogor,3/4/2026,dapat upgrade gratis dari kamar superior ke eksekutif,,,positif,positif,,,,,,dapat upgrade gratis dari kamar superior ke eksekutif,dapat upgrade gratis dari kamar superior ke eksekutif,,,
7277,Traveloka,Hotel Santika Bogor,2/25/2026,"lokasinya strategis, kamar cukup luas. ada beberapa kendala tapi segera ditangani oleh pihak hotelnya. terima kasih untuk cake-nya ya.",positif,,,,positif,,,kamar cukup luas,,,,lokasinya strategis,,
7278,Traveloka,Hotel Santika Bogor,2/25/2026,sangat memuaskan untuk tempat bersih dan makanan juga enak.,,positif,,,,,positif,,tempat bersih,,,,,makanan juga enak
7279,Traveloka,Hotel Santika Bogor,2/18/2026,"hotel mendekati sempurna. variasi sarapan saja yang perlu ditingkatkan, crew hotel sangat baik dan ramah.",,,positif,,,,negatif,,,crew hotel sangat baik dan ramah,,,,variasi sarapan saja yang perlu ditingkatkan
7280,Traveloka,Hotel Santika Bogor,2/18/2026,"bisa early check-in, tapi pas mau masuk kartunya tidak bisa dipakai dan nunggu 15 menit petugas. kamarnya luas, sofanya empuk bisa buat tidur. kamar mandi luas, ruang shower dan closet terpisah, ada bidetnya. ada kulkasnya, televisi lengkap, wi-fi di semua area bagus. ada brankas, bantal, selimut, meja kerja super luas. kolam renang ada buat anak dan bersih. makanan variasi, bersih, pelayanan cepat. lift super kecil, kalau bawa stroller 2 liftnya cepat nutup. semoga next ada playground mini untuk anak. dapat kamar di lantai 6 dan kalau sore dapat view sunset gunung bagus sekali.",positif,positif,positif,,,positif,positif,"kamarnya luas, sofanya empuk",kolam renang ada buat anak dan bersih.,"makanan variasi, bersih, pelayanan cepat.",,,"wi-fi di semua area bagus, kolam renang ada buat anak dan bersih","makanan variasi, bersih, pelayanan cepat"
7281,Traveloka,Hotel Santika Bogor,1/28/2026,"bagus sih, dapat pujian kue ulang tahun, stafnya ramah pol",,,positif,,,,,,,stafnya ramah pol,,,,
7282,Traveloka,Hotel Santika Bogor,1/21/2026,tempat yang bagus dan mudah diakses ke mal.,,,,,positif,,,,,,,tempat yang bagus dan mudah diakses ke mal,,
7283,Traveloka,Hotel Santika Bogor,1/21/2026,"penerangan kurang banget, sofa, kursi kotor, kamar kusam, hair dryer tidak ada ( harus request tapi pas hari itu dibilang tidak ada, habis dipakai kamar lain ), air conditioner berisik. overall kurang nyaman dengan harga yang didapat saat itu.",negatif,negatif,,netral,,negatif,,"penerangan kurang banget, sofa, kursi kotor, kamar kusam","kurang banget, sofa, kursi kotor, kamar kusam, hair dryer tidak ada ( harus",,overall kurang nyaman dengan harga yang didapat saat itu.,,hair dryer tidak ada,
7284,Traveloka,Hotel Santika Bogor,1/21/2026,pelayanan buruk. staf tidak terlalu membantu. banyak masalah saat check-in.,,,negatif,,,,,,,"pelayanan buruk, staf tidak terlalu membantu, banyak masalah saat check-in",,,,
7285,Traveloka,Hotel Santika Bogor,1/21/2026,"senang staycation di sini, anak-anak puas dengan fasilitas serta nyambung dengan mal botani square",,,,,,positif,,,,,,,anak-anak puas dengan fasilitas serta nyambung dengan mal botani square,
7286,Traveloka,Hotel Santika Bogor,1/21/2026,saya seneng nginep dsini karena berdekatan dengan mall dan deket dengan kebun raya bogor jd kita bisa olah raga muterin istana bogor,,,,,positif,,,,,,,berdekatan dengan mall dan deket dengan kebun raya bogor,,
7287,Traveloka,Hotel Santika Bogor,1/14/2026,"cocok untuk staycation keluarga, gedung 1 di bogor mall citycenter.",,,,,positif,,,,,,,"cocok untuk staycation keluarga, gedung 1 di bogor mall citycenter",,
7288,Traveloka,Hotel Santika Bogor,1/7/2026,baik banget dekat dengan mal dan pintu tol bogor,,,,,positif,,,,,,,dekat dengan mal dan pintu tol bogor,,
7289,Traveloka,Hotel Santika Bogor,1/7/2026,"overall bagus, baik, baik, dalam segala hal.",,,,,,,,,,,,,,
7290,Traveloka,Hotel Santika Bogor,1/7/2026,"langganan ke sini tiap ke bogor, bagus. check in cepat, check out juga cepat.",,,positif,,,,,,,"check in cepat, check out juga cepat",,,,
7291,Traveloka,Hotel Santika Bogor,12/31/2025,"sangat nyaman, akses ke mal-nya mudah, secara keseluruhan hotel santika botani square sangat memuaskan.",positif,,,,positif,,,sangat nyaman,,,,akses ke mal-nya mudah,,
7292,Traveloka,Hotel Santika Bogor,12/31/2025,"staf hotel ramah, check in mudah, dekat masjid untuk jumatan",,,positif,,positif,,,,,"staf hotel ramah, check in mudah",,dekat masjid untuk jumatan,,
7293,Traveloka,Hotel Santika Bogor,12/31/2025,"dapat hadiah voucher menginap lagi dari santika pas acara tahun baru. seruu acaranya, kamarnya nyaman banget dan bersih. pokoknya jadi langganan keluarga.",positif,positif,positif,,,,,kamarnya nyaman banget dan bersih,"seruu acaranya, kamarnya nyaman banget dan bersih.",seruu acaranya,,,,
7294,Traveloka,Hotel Santika Bogor,12/31/2025,"kamar luas, bersih, lokasi strategis, staf ramah.",positif,positif,positif,,positif,,,"kamar luas, bersih","kamar luas, bersih, lokasi strategis, staf ramah.",staf ramah,,lokasi strategis,,
7295,Traveloka,Hotel Santika Bogor,12/31/2025,"senang sekali menginap di hs ini. tinggal turun kalau mau ke mal, harganya juga terjangkau.",,,,positif,positif,,,,,,harganya juga terjangkau,tinggal turun kalau mau ke mal,,
7296,Traveloka,Hotel Santika Bogor,12/31/2025,"selama menginap mendapatkan kesan baik. keramahan petugas dirasakan semenjak di resepsionis, petugas yang membantu parkir, petugas yang membersihkan kamar, hingga petugas di eksekutif lounge saat periode free snacks.",,,positif,positif,,netral,,,,keramahan petugas dirasakan semenjak di resepsionis hingga eksekutif lounge,di eksekutif lounge saat periode free snacks,,"petugas yang membantu parkir, petugas yang membersihkan kamar, hingga petugas",
7297,Traveloka,Hotel Santika Bogor,12/31/2025,recommended buat liburan dengan keluarga,,,,,,,,,,,,,,
7298,Traveloka,Hotel Santika Bogor,12/24/2025,"suasana enak, ada jalur khusus untuk langsung ke mal, bagus.",,,,,positif,,,,,,,ada jalur khusus untuk langsung ke mal,,
7299,Traveloka,Hotel Santika Bogor,12/24/2025,staf hotel sangat ramah dan suasana hotel sangat nyaman.,positif,,positif,,,,,suasana hotel sangat nyaman,,staf hotel sangat ramah,,,,
7300,Traveloka,Hotel Santika Bogor,12/24/2025,pasti memilih santika kembali,,,,,,,,,,,,,,
7301,Traveloka,Hotel Santika Bogor,12/17/2025,"lokasi strategis, petugas ramah-ramah",,,positif,,positif,,,,,petugas ramah-ramah,,lokasi strategis,,
7302,Traveloka,Hotel Santika Bogor,12/17/2025,"nyaman, bersih, pelayanan baik, dan bagus",positif,positif,positif,,,,,nyaman,bersih,pelayanan baik,,,,
7303,Traveloka,Hotel Santika Bogor,12/10/2025,salah satu pilihan hotel saat menginap,,,,,,,,,,,,,,
7304,Traveloka,Hotel Santika Bogor,11/26/2025,"pelayanan buruk sekali tidak mewadahi, tidak boleh rame"" berisik saat jam malam, mending di buat asrama aja ya kan",negatif,,negatif,,,,,"tidak mewadahi, tidak boleh rame"" berisik saat jam malam, mending di buat asrama aja ya kan",,pelayanan buruk sekali tidak mewadahi,,,,
7305,Traveloka,Hotel Santika Bogor,11/19/2025,sudah 4x menginap di sini. tidak pernah kecewa dan sangat memuaskan. mal sangat dekat,,,,,positif,,,,,,,mal sangat dekat,,
7306,Traveloka,Hotel Santika Bogor,11/12/2025,"staf hotel ramah dan lokasinya bagus dekat kebun raya bogor, mal, dan tempat makan.",,,positif,,positif,,,,,staf hotel ramah,,"lokasinya bagus dekat kebun raya bogor, mal, dan tempat makan",,
7307,Traveloka,Hotel Santika Bogor,11/12/2025,"dapat kamar di executive queen. dengan bawa 2 anak. sudah paham banget kalau untuk sarapan anak2 bayar. saya menginap di lt 10. dapat fasilitas semacam snack untuk sore hari. tapi yang agak kurang enak perkataan stafnya. pada saat mau ambil makanan, saya di ingatkan kalau makanan hanya untuk 2 orang aja. duh, mbak. saya juga tau diri. tidak mgkin ngabisin semua snack yang ada. mskipun saya bawa anak2. saya sudah biasa ko kalau untuk sarapan juga harus bayar.",,,negatif,,,netral,netral,,,"perkataan stafnya kurang enak, diingatkan kalau makanan hanya untuk 2 orang",,,dapat fasilitas semacam snack untuk sore hari.,sudah paham banget kalau untuk sarapan anak2 bayar.
7308,Traveloka,Hotel Santika Bogor,10/29/2025,"bersih, nyaman, dekat ke mal, bagus",positif,positif,,,positif,,,nyaman,bersih,,,dekat ke mal,,
7309,Traveloka,Hotel Santika Bogor,10/29/2025,"alhamdulillah ini, sudah yang kesekian kalinya saya dan keluarga menginap di sini. hotel yang lokasinya sangat strategis, bersih, nyaman, semua staf mulai dari resepsionis, waiters, house keeping staf, staf yang jaga kolam renang dan sport area, serta security-nya semuanya ramah dan very help full. kolam renang-nya juga nyaman. breakfast buffet menu-nya juga bervariasi. terima kasih you santika hotel bogor.",positif,positif,positif,,positif,positif,positif,nyaman,bersih,semua staf semuanya ramah dan very helpful,,hotel yang lokasinya sangat strategis,kolam renang-nya juga nyaman,breakfast buffet menu-nya juga bervariasi
7310,Traveloka,Hotel Santika Bogor,10/29/2025,"staf hotel ramah saat check in, perlu bantuan check out. kamar luas ada sofa panjang",positif,,positif,,,,,kamar luas ada sofa panjang,,staf hotel ramah saat check in,,,,
7311,Traveloka,Hotel Santika Bogor,10/29/2025,"bagus banget buat liburan, rekreasi melepaskan penat",,,,,,,,,,,,,,
7312,Traveloka,Hotel Santika Bogor,10/29/2025,tingkatkan kebersihan lingkungan kamar dan area tempat tidur,,negatif,,,,,,,tingkatkan kebersihan lingkungan kamar dan area tempat tidur,,,,,
7313,Traveloka,Hotel Santika Bogor,10/22/2025,"lokasi strategis, ukuran kamar sangat memuaskan, kelengkapan fasilitas baik, apalagi nyambung dengan botani square. keluhan saya hanya kepada lift yang lambat dan membuang waktu.",positif,,,,positif,netral,,ukuran kamar sangat memuaskan,,,,"lokasi strategis, nyambung dengan botani square",kelengkapan fasilitas baik,
7314,Traveloka,Hotel Santika Bogor,10/15/2025,"kamar luas, breakfast bagus, makanan enak. pelayanan bagus.",positif,,positif,,,,positif,kamar luas,,pelayanan bagus,,,,"breakfast bagus, makanan enak"
7315,Traveloka,Hotel Santika Bogor,10/15/2025,"pertama kali menginap di santika bogor, sangat senang dengan lokasi nya. berada di pusat kota dengan kemudahan akses kemana-mana. bersebelahan dengan mall sangat mengakomodir bagi kami yang senang jajan dan eksplor kuliner. family ramah, seluruh staf ramah. sangat reccommended dan pasti akan balik lagi.",,,positif,,positif,,,,,seluruh staf ramah,,"berada di pusat kota dengan kemudahan akses kemana-mana, bersebelahan dengan mall",,
7316,Traveloka,Hotel Santika Bogor,10/8/2025,hampir tiap bulan menginap di sini. semuanya benar-benar baik banget,,,,,,,,,,,,,,
7317,Traveloka,Hotel Santika Bogor,10/1/2025,"menurut saya interior kamar harus di upgrade, lokasi sudah bagus 1 area dengan mall, semoga hotelnya bisa upgrade ke bintang 4 ya. ada harga ada kualitas.",negatif,,,netral,positif,,,interior kamar harus di upgrade,,,ada harga ada kualitas.,lokasi sudah bagus 1 area dengan mall,,
7318,Traveloka,Hotel Santika Bogor,9/24/2025,"akses ke mal gampang, hotelnya bersih, pelayanan-nya sigap. selalu jadi favorit untuk menginap di hotel ini, pilihan yang tepat untuk keluarga.",,positif,positif,,positif,,,,hotelnya bersih,pelayanan-nya sigap,,akses ke mal gampang,,
7319,Traveloka,Hotel Santika Bogor,9/24/2025,menyenangkan buat santai di kota bogor,,,,,,,,,,,,,,
7320,Traveloka,Hotel Santika Bogor,9/24/2025,"terima kasih, lain waktu menginap di sana lagi",,,,,,,,,,,,,,
7321,Traveloka,Hotel Santika Bogor,9/24/2025,"lokasi yang sangat strategis di pusat kota, dekat ke kebun raya, tempat-tempat makanan, mal, dan pintu tol.",,,,,positif,,,,,,,"lokasi yang sangat strategis di pusat kota, dekat ke kebun raya, mal, dan pintu tol",,
7322,Traveloka,Hotel Santika Bogor,9/24/2025,asyik. tempat nyaman di tengah kota,positif,,,,positif,,,tempat nyaman di tengah kota,,,,asyik. tempat nyaman di tengah kota,,
7323,Traveloka,Hotel Santika Bogor,9/17/2025,"lokasi strategis, servisnya juga bagus. hanya makanan kurang variatif",,,positif,,positif,,negatif,,,servisnya juga bagus,,lokasi strategis,,makanan kurang variatif
7324,Traveloka,Hotel Santika Bogor,9/17/2025,"akses ke mal botani dekat, anak-anak suka kolam renang.",,,,,positif,positif,,,,,,akses ke mal botani dekat,anak-anak suka kolam renang,
