review_id,platform,hotel_name,text_review,text_review_original,date,original_language
10040,Traveloka,Hotel Santika Bandung,"Lokasi strategis, deket BIP and BEC. Breakfast cukup lah. Kamar bersih. Sudah 2x menginap disini. Thank you Traveloka!","Lokasi strategis, deket BIP and BEC. Breakfast cukup lah. Kamar bersih. Sudah 2x menginap disini. Thank you Traveloka!",2016-05-25,id
10041,Traveloka,Hotel Santika Bandung,"Deluxe room besar, tempat tidur yang nyaman, dan pemandangan kolam renang.","Deluxe room besar, tempat tidur yang nyaman, dan pemandangan kolam renang.",2016-05-25,id
10042,Traveloka,Hotel Santika Bandung,Staff ramah..bersih..lokasi strategis..makanan enak,Staff ramah..bersih..lokasi strategis..makanan enak,2016-05-25,id
10043,Traveloka,Hotel Santika Bandung,"Pemandangan dan makanan yang mengagumkan, bahagia ...","Pemandangan dan makanan yang mengagumkan, bahagia ...",2016-05-25,id
10044,Traveloka,Hotel Santika Bandung,"Bagus, tempatnya strategis di pusat kota dan dekat ke Distro & FO","Bagus, tempatnya strategis di pusat kota dan dekat ke Distro & FO",2016-05-18,id
10045,Traveloka,Hotel Santika Bandung,semua nilai 7 - 8 kecuali staf pelayan resto (penerima tamu) lubang ramah,semua nilai 7 - 8 kecuali staf pelayan resto (penerima tamu) lubang ramah,2016-05-18,id
10046,Traveloka,Hotel Santika Bandung,"Bepergian dengan keluarga. secara keseluruhan bagus, anak-anak senang bisa maen di kolam renang. Kekurangan mungkin letak toilet dan ruang ganti di kolam renang yang tidak representatif. kecil, dan kurang bersih.","Bepergian dengan keluarga. secara keseluruhan bagus, anak-anak senang bisa maen di kolam renang. Kekurangan mungkin letak toilet dan ruang ganti di kolam renang yang tidak representatif. kecil, dan kurang bersih.",2016-05-18,id
10047,Traveloka,Hotel Santika Bandung,"Kondisi hotel bersih, parkir luas, pelayanan baik dan ramah. Fasilitas kamar mandi baik. AC dapat diatur tingkat dinginnya, tidak seperti hotel lain yang walaupun sudah di turun / naikkan suhunya tetapi tidak ada pengaruh. Recommended.","Kondisi hotel bersih, parkir luas, pelayanan baik dan ramah. Fasilitas kamar mandi baik. AC dapat diatur tingkat dinginnya, tidak seperti hotel lain yang walaupun sudah di turun / naikkan suhunya tetapi tidak ada pengaruh. Recommended.",2016-05-18,id
10048,Traveloka,Hotel Santika Bandung,"Hotel bagus, baik makanan, baik perhotelan","Hotel bagus, baik makanan, baik perhotelan",2016-05-18,id
10049,Traveloka,Hotel Santika Bandung,"Baik, bagus, bersih hanya kamar kurang kedap suara agak mengganggu istirahat","Baik, bagus, bersih hanya kamar kurang kedap suara agak mengganggu istirahat",2016-05-11,id
10050,Traveloka,Hotel Santika Bandung,Lokasi cukup strategis dengan acara kami. Saat breakfast ada beberapa makanan yang sudah habis dan tidak segera di refill,Lokasi cukup strategis dengan acara kami. Saat breakfast ada beberapa makanan yang sudah habis dan tidak segera di refill,2016-05-11,id
10051,Traveloka,Hotel Santika Bandung,"Lokasi hotel sangat strategis, mau cari makan apa aja tinggal jalan kaki, dekat FO, jadi puas buat belanja di Bandung","Lokasi hotel sangat strategis, mau cari makan apa aja tinggal jalan kaki, dekat FO, jadi puas buat belanja di Bandung",2016-05-11,id
10052,Traveloka,Hotel Santika Bandung,"Good hotel, tapi saat check in tidak ada welcome drink","Good hotel, tapi saat check in tidak ada welcome drink",2016-05-11,id
10053,Traveloka,Hotel Santika Bandung,"Lokasinya sangat strategis, pelayanan bagus,hanya saja menu sarapan kurang bervariasi","Lokasinya sangat strategis, pelayanan bagus,hanya saja menu sarapan kurang bervariasi",2016-05-11,id
10054,Traveloka,Hotel Santika Bandung,"Puas selama menginap di santika dari keseluruhan mulai dr pelayanan sampai kebersihan, cuma untuk kedepannya menu breakfastnya lebih bervariasi lagi","Puas selama menginap di santika dari keseluruhan mulai dr pelayanan sampai kebersihan, cuma untuk kedepannya menu breakfastnya lebih bervariasi lagi",2016-05-11,id
10055,Traveloka,Hotel Santika Bandung,Dekat dengan tempat shoping dan tempat rekreasi kuliner Lembang,Dekat dengan tempat shoping dan tempat rekreasi kuliner Lembang,2016-05-11,id
10056,Traveloka,Hotel Santika Bandung,"Kesan bahwa ini hotel lama terasa sekali, peralatan/perabotan cukup namun disajikan minimalis, misalnya meja tamu sebaiknya ada asesorisnya seperti bunga atau hiasan","Kesan bahwa ini hotel lama terasa sekali, peralatan/perabotan cukup namun disajikan minimalis, misalnya meja tamu sebaiknya ada asesorisnya seperti bunga atau hiasan",2016-05-04,id
10057,Traveloka,Hotel Santika Bandung,"So far so good. Hanya saja saya dapt info baru, jika telah book dan tulis request ke traveloka, kita harus confirm lagi ke pihak hotel. Request saya tidak di notice by pihak hotel namun team hotel Santika sangat membantu dan akhirnya diberikan pelayanan yang baik. Untuk makanan sudah ok, tambah variasi menunya saja. Thanks Traveloka. and thanks hotel Santika.","So far so good. Hanya saja saya dapt info baru, jika telah book dan tulis request ke traveloka, kita harus confirm lagi ke pihak hotel. Request saya tidak di notice by pihak hotel namun team hotel Santika sangat membantu dan akhirnya diberikan pelayanan yang baik. Untuk makanan sudah ok, tambah variasi menunya saja. Thanks Traveloka. and thanks hotel Santika.",2016-05-04,id
10058,Traveloka,Hotel Santika Bandung,"Tidak ada larangan merokok, sehinggatamu bisa sembarangan merokok di restaurant dan lobby, tidak nyaman dengan kondisi seperti itu","Tidak ada larangan merokok, sehinggatamu bisa sembarangan merokok di restaurant dan lobby, tidak nyaman dengan kondisi seperti itu",2016-05-04,id
10059,Traveloka,Hotel Santika Bandung,"Menyenangkan, strategis, balik lagi.","Menyenangkan, strategis, balik lagi.",2016-05-04,id
10060,Traveloka,Hotel Santika Bandung,"Kecuali makanannya, semua ok dan bagus","Kecuali makanannya, semua ok dan bagus",2016-05-04,id
10061,Traveloka,Hotel Santika Bandung,"Pelayanannya bagus, kamar tidur dan kamar mandi bersih. Apalagi makanannya enak.","Pelayanannya bagus, kamar tidur dan kamar mandi bersih. Apalagi makanannya enak.",2016-04-27,id
10062,Traveloka,Hotel Santika Bandung,"Letaknya yang strategis, dekat ke FO dan pelayanan staff hotel sangat baik.","Letaknya yang strategis, dekat ke FO dan pelayanan staff hotel sangat baik.",2016-04-20,id
10063,Traveloka,Hotel Santika Bandung,"Makanan Sarapan nya kurang lengkap, jam 8 pagi sudah banyak yang kosong. floor drain shower kamar 367 mampet","Makanan Sarapan nya kurang lengkap, jam 8 pagi sudah banyak yang kosong. floor drain shower kamar 367 mampet",2016-04-20,id
10064,Traveloka,Hotel Santika Bandung,Tempatnya menyenangkan terutama kolam renangnya .. buat anak2 betah bermain air ...,Tempatnya menyenangkan terutama kolam renangnya .. buat anak2 betah bermain air ...,2016-04-13,id
10065,Traveloka,Hotel Santika Bandung,"Hotelnya bagus, layanan ok dan lokasinya strategis","Hotelnya bagus, layanan ok dan lokasinya strategis",2016-04-06,id
10066,Traveloka,Hotel Santika Bandung,Lokasi hotel yang dekat dengan shopping area & tempat kuliner,Lokasi hotel yang dekat dengan shopping area & tempat kuliner,2016-03-30,id
10067,Traveloka,Hotel Santika Bandung,"Seperti Santika hotel pada umumnya, hanya agar ada improve : wifi dikamar lambat/lemot. Variant jus dalam menu breakfast kurang komplit dibanding Santika yang lain.","Seperti Santika hotel pada umumnya, hanya agar ada improve : wifi dikamar lambat/lemot. Variant jus dalam menu breakfast kurang komplit dibanding Santika yang lain.",2016-03-30,id
10068,Traveloka,Hotel Santika Bandung,Hotelnya kotor dan tidak terawat,Hotelnya kotor dan tidak terawat,2016-03-30,id
10069,Traveloka,Hotel Santika Bandung,So far so good..deket mana mana..tinggal jalan kaki kalau males ketemu macet kota bandung.,So far so good..deket mana mana..tinggal jalan kaki kalau males ketemu macet kota bandung.,2016-03-30,id
10070,Traveloka,Hotel Santika Bandung,"Sangat menyenangkan, anak dan cucu sangat senang, ramah, view lokasi dan desain arsitek hotel sangat memperhatikan ruang terbuka","Sangat menyenangkan, anak dan cucu sangat senang, ramah, view lokasi dan desain arsitek hotel sangat memperhatikan ruang terbuka",2016-03-30,id
10071,Traveloka,Hotel Santika Bandung,Tempat yang bagus dan pelayanan yang baik ..,Tempat yang bagus dan pelayanan yang baik ..,2016-03-30,id
10072,Traveloka,Hotel Santika Bandung,Comfortable pelayanannya baik,Comfortable pelayanannya baik,2016-03-23,id
10073,Traveloka,Hotel Santika Bandung,"Lokasi yang center, pelayanan ok, makanan kurang variasi khas jawa barat jadi kurang sip, harga sesuai pelayanan..","Lokasi yang center, pelayanan ok, makanan kurang variasi khas jawa barat jadi kurang sip, harga sesuai pelayanan..",2016-03-23,id
10074,Traveloka,Hotel Santika Bandung,"Baik, saya senang tinggal di sini. Saya yakin kalian akan menyukainya baik. semuanya bagus.","Baik, saya senang tinggal di sini. Saya yakin kalian akan menyukainya baik. semuanya bagus.",2016-03-16,id
10075,Traveloka,Hotel Santika Bandung,Hotel Santika sangat bagus servicesnya dan saya sering menginap di Group Santika,Hotel Santika sangat bagus servicesnya dan saya sering menginap di Group Santika,2016-03-09,id
10076,Traveloka,Hotel Santika Bandung,"Pertama masuk mobil tidak ada staff yang sambut, proses check-in cepat, tapi saat mau menurunkan barang tidak ada staff yang ready.. disarankan naik lift belakang tapi kondisi lift agak menakutkan karena tua & tidak mau naik / turun walau sudah tekan tombol lantai.. masuk kamar kurang sreg karena gelap, sampai sulit melihat takaran obat untuk anak"", kamar mandi old furniture sekali, wastafel agak tersumbat.. sarapan biasa saja, anak diatas 5 tahun kena charge.. kolam renang anak cukup oke karena tertutup tidak kena panas.. saat check-out, bell boy meninggalkan bagasi kami begitu saja, mau masukan ke mobil pun harus meminta bantuan lagi.. tidak berminat untuk kembali lagi.. thanks..","Pertama masuk mobil tidak ada staff yang sambut, proses check-in cepat, tapi saat mau menurunkan barang tidak ada staff yang ready.. disarankan naik lift belakang tapi kondisi lift agak menakutkan karena tua & tidak mau naik / turun walau sudah tekan tombol lantai.. masuk kamar kurang sreg karena gelap, sampai sulit melihat takaran obat untuk anak"", kamar mandi old furniture sekali, wastafel agak tersumbat.. sarapan biasa saja, anak diatas 5 tahun kena charge.. kolam renang anak cukup oke karena tertutup tidak kena panas.. saat check-out, bell boy meninggalkan bagasi kami begitu saja, mau masukan ke mobil pun harus meminta bantuan lagi.. tidak berminat untuk kembali lagi.. thanks..",2016-03-09,id
10077,Traveloka,Hotel Santika Bandung,"Bagus, bersih, namun pelayanan kurang memuaskan. Contoh waktu check-in dan check-out tidak ada personil yang datang menawarkan bantuan untuk membantu membawakan koper. Sapaan petugas setiap bertemu tamu kurang.","Bagus, bersih, namun pelayanan kurang memuaskan. Contoh waktu check-in dan check-out tidak ada personil yang datang menawarkan bantuan untuk membantu membawakan koper. Sapaan petugas setiap bertemu tamu kurang.",2016-03-02,id
10078,Traveloka,Hotel Santika Bandung,"Bagus, memuaskan dan kalau ke Bandung lagi lebih baik menginap disini.","Bagus, memuaskan dan kalau ke Bandung lagi lebih baik menginap disini.",2016-03-02,id
10079,Traveloka,Hotel Santika Bandung,"Bagus sekali, nyaman menginap disana","Bagus sekali, nyaman menginap disana",2016-02-24,id
10080,Traveloka,Hotel Santika Bandung,Happy masih banyak area kebuka tanoa AC dimana2 Perlu up grade perbaikan cat dan perabotan,Happy masih banyak area kebuka tanoa AC dimana2 Perlu up grade perbaikan cat dan perabotan,2016-02-17,id
10081,Traveloka,Hotel Santika Bandung,Lokasi strategis namun untuk tamu yang bukan bertujuan untuk belanja di sekitar hotel malah menyengsarakan karena macet keluar masuk hotel Fasilitas dan kondisi kamar biasa saja tidak ada yang istimewa sebenarnya tidak sesuai dengan harganya,Lokasi strategis namun untuk tamu yang bukan bertujuan untuk belanja di sekitar hotel malah menyengsarakan karena macet keluar masuk hotel Fasilitas dan kondisi kamar biasa saja tidak ada yang istimewa sebenarnya tidak sesuai dengan harganya,2016-02-17,id
10082,Traveloka,Hotel Santika Bandung,Staf yang ramah pada saat melakukan konfirmasi kedatangan dan meminta untuk penjemputan di stasiun dilakukan dengan baik. Pelayanan kamar yang cepat. semoga kedepan lebih baik lagi,Staf yang ramah pada saat melakukan konfirmasi kedatangan dan meminta untuk penjemputan di stasiun dilakukan dengan baik. Pelayanan kamar yang cepat. semoga kedepan lebih baik lagi,2016-02-17,id
10083,Traveloka,Hotel Santika Bandung,Old bangunan dan ruang peralatan. Banyak hal yang harus dilakukan untuk meremajakan dan membuat mor confortable ..,Old bangunan dan ruang peralatan. Banyak hal yang harus dilakukan untuk meremajakan dan membuat mor confortable ..,2016-02-17,id
10084,Traveloka,Hotel Santika Bandung,Sangat cocok untuk keluarga Hotel,Sangat cocok untuk keluarga Hotel,2016-02-10,id
10085,Traveloka,Hotel Santika Bandung,Nyaman lokasi bagus bersih top,Nyaman lokasi bagus bersih top,2016-02-10,id
10086,Traveloka,Hotel Santika Bandung,"Terlalu ribut, dari atas kamar sangat mengganggu bunyi air (mungkin toilet). Dari depan kamar sangat jelas suara terdengar. Sepertinya tidak ada kedap suara. Makanan untuk serapan sangat tidak enak, tidak rekomen. Sory","Terlalu ribut, dari atas kamar sangat mengganggu bunyi air (mungkin toilet). Dari depan kamar sangat jelas suara terdengar. Sepertinya tidak ada kedap suara. Makanan untuk serapan sangat tidak enak, tidak rekomen. Sory",2016-02-10,id
10087,Traveloka,Hotel Santika Bandung,"Hotel dengan bangunan dan interior tua. Cukup bersih, lokasi great.","Hotel dengan bangunan dan interior tua. Cukup bersih, lokasi great.",2016-02-10,id
10088,Traveloka,Hotel Santika Bandung,Hotelnya berlokasi strategis...layanannya direkomendasikan...luar biasa,Hotelnya berlokasi strategis...layanannya direkomendasikan...luar biasa,2016-02-03,id
10089,Traveloka,Hotel Santika Bandung,Selalu menginap di Hotel Santika saat ke Bandung. Pelayanan sangat ramah dan kamar saya selalu di upgrate,Selalu menginap di Hotel Santika saat ke Bandung. Pelayanan sangat ramah dan kamar saya selalu di upgrate,2016-02-03,id
10090,Traveloka,Hotel Santika Bandung,Kesan pertama sepertinya Hotel yang sudah cukup tua. Fasilitas yang cukup lengkap dan terjaga perawatannya.,Kesan pertama sepertinya Hotel yang sudah cukup tua. Fasilitas yang cukup lengkap dan terjaga perawatannya.,2016-02-03,id
10091,Traveloka,Hotel Santika Bandung,Memuaskan sampai malas keluar,Memuaskan sampai malas keluar,2016-02-03,id
10092,Traveloka,Hotel Santika Bandung,Nice Place. tempatnya terbuka dan asri.,Nice Place. tempatnya terbuka dan asri.,2016-02-03,id
10093,Traveloka,Hotel Santika Bandung,"Makanan nya kurang enak, fasilitas room nya oke","Makanan nya kurang enak, fasilitas room nya oke",2016-01-27,id
10094,Traveloka,Hotel Santika Bandung,"Pengalaman liburan yang menyenangkan, thanks santika","Pengalaman liburan yang menyenangkan, thanks santika",2016-01-27,id
10095,Traveloka,Hotel Santika Bandung,"Kamar hotel besar, bersih dan nyaman. Tapi mohon Receptionist harus lebih ramah khususnya malam Hari.","Kamar hotel besar, bersih dan nyaman. Tapi mohon Receptionist harus lebih ramah khususnya malam Hari.",2016-01-27,id
10096,Traveloka,Hotel Santika Bandung,Dengan rate 660rb saya cukup puas dengan pelayanan hotel ini,Dengan rate 660rb saya cukup puas dengan pelayanan hotel ini,2016-01-27,id
10097,Traveloka,Hotel Santika Bandung,Saya DAPAT meng-upgrade KAMAR KE Deluxe mungkin berhubung hearts masa renovasi interior. Berharap untuk lain gratis di masa depan.,Saya DAPAT meng-upgrade KAMAR KE Deluxe mungkin berhubung hearts masa renovasi interior. Berharap untuk lain gratis di masa depan.,2016-01-27,id
10098,Traveloka,Hotel Santika Bandung,Ramah nyaman makanannya enak and lokasi pas banget,Ramah nyaman makanannya enak and lokasi pas banget,2016-01-27,id
10099,Traveloka,Hotel Santika Bandung,Pelayanan yang cukup baik dan staf yang ramah. Hanya makanan yang rasanya biasa saja...semoga ke depan lebih enak dan berkualitas.,Pelayanan yang cukup baik dan staf yang ramah. Hanya makanan yang rasanya biasa saja...semoga ke depan lebih enak dan berkualitas.,2016-01-27,id
10100,Traveloka,Hotel Santika Bandung,Kamarnya bersih pelayanannya juga ramah,Kamarnya bersih pelayanannya juga ramah,2016-01-27,id
10101,Traveloka,Hotel Santika Bandung,Kamarnya luas dan nyaman. Hotelnya bagus,Kamarnya luas dan nyaman. Hotelnya bagus,2016-01-27,id
10102,Traveloka,Hotel Santika Bandung,"Lokasi strategis, pelayanan memuaskan.","Lokasi strategis, pelayanan memuaskan.",2016-01-27,id
10103,Traveloka,Hotel Santika Bandung,"Nyaman, bersih, akses mudah, strategis","Nyaman, bersih, akses mudah, strategis",2016-01-27,id
10104,Traveloka,Hotel Santika Bandung,"Sangat menyenangkan, pelayanan prima, ruangan besar, semua serba enak di hotel ini, apalagi compliment yang tidak biasa, mobil tamu yang menginap dicucikan, keren","Sangat menyenangkan, pelayanan prima, ruangan besar, semua serba enak di hotel ini, apalagi compliment yang tidak biasa, mobil tamu yang menginap dicucikan, keren",2016-01-20,id
10105,Traveloka,Hotel Santika Bandung,Kamarnya besar makanannya enak service bagus,Kamarnya besar makanannya enak service bagus,2016-01-20,id
10106,Traveloka,Hotel Santika Bandung,"Tempat terbaik untuk tinggal di Bandung, saya pribadi merekomendasikan hotel ini untuk Anda karena hotel ini berada di tempat strategis (di kota jantung bandung)","Tempat terbaik untuk tinggal di Bandung, saya pribadi merekomendasikan hotel ini untuk Anda karena hotel ini berada di tempat strategis (di kota jantung bandung)",2016-01-20,id
