web_scraper_order,web_scraper_start_url,teks_ulasan,tanggal,gambar-1-src,gambar-2-src,gambar-3-src,gambar-4-src,gambar-5-src
1779820180-1883,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Tempatnya strategis untuk kemana aja,22-Jan-22,,,,,
1779820180-1884,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"aku sering bgt nginep disantika. bahkan aku bisa di bilang costumer loyalnya Santika.mulai dari Santika Depok, Santika kelapa gading, dan yg terakhir aku coba Santika Mega Bekasi. di Santika Depok alw...Selengkapnya",1-Feb-21,,,,,
1779820180-1885,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"kebersihan kamar ok. breakfast diantar ke kamar, pilihan yg bagus dikala pandemi seperti sekarang.",27-Jan-21,,,,,
1779820180-1886,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"ac kurang dingin
selebihnya oke lah",26-Dec-20,,,,,
1779820180-1887,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kebersihan kamar bisa lebih ditingkatkan. dudukan toilet masih kotor ketika baru mau saya gunakan, seperti belum dibersihkan.  Seharusnya jadi lebih ketat kebersihan di saat new normal begini. Selebih...Selengkapnya",29-Aug-20,,,,,
1779820180-1888,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kamar tidak ada kulkas, ada byk bercak di sofa dan tdk dibersihkan, bantal agak keras, sarapan kurang variasi daripda hotel santika lainnya, dan sewaktu check in ada kendala kartu tdk bsa dipakai sehi...Selengkapnya",6-Oct-19,,,,,
1779820180-1889,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Modern parking facilities.,20-May-26,,,,,
1779820180-1890,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Oke utk stay night & sarapannya oke juga,24-Apr-26,,,,,
1779820180-1891,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Child-friendly staff.,5-Feb-26,,,,,
1779820180-1892,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Pintu toilet tidak bisa ditutup di 738 Tidak tersedia mini kulkas sesuatu yg blm pernah saya rasakan setelah menginap dimana²,5-Jan-26,,,,,
1779820180-1893,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Cukup oke, pelayanan jg oke, fasilitas jg oke,",5-Dec-25,,,,,
1779820180-1894,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Standar Santika. Walaupun ada request yg tdk diperhatikan,22-Sep-25,,,,,
1779820180-1895,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Nginep disini krn ada nntn konser di ballroom..harga terjangkau dgn makanan yg enak,fasilitas anak yg tdk ada namun mknan utk anak2 variatif.tks shantika",7-Jul-25,,,,,
1779820180-1896,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Enak, nyaman, makan lengkap",23-May-25,,,,,
1779820180-1897,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"So far so good but akses parkirnya agak membingungkan, lift nya hampir bikin terjebak karena malfunction. There's no staff in charge to confirm our breakfast. But overall they have a good frontliner.",9-May-25,,,,,
1779820180-1898,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres. Lingkungan bebas stres.,2-Jan-25,,,,,
1779820180-1899,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Lumayan cuma dapat kamar yg ga bisa lihat view luar. Ketutup tembok,2-Jan-25,,,,,
1779820180-1900,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Desain minimalis elegan.,17-Dec-24,,,,,
1779820180-1901,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Hotel nggak banget, sekelas santika cuman santika ini yg kureng. check in telat nunggu sejam lebih udah gtu check outnya diburu2 hadeeehhh. lokasinya agak susah ditemui masuknya ribet soalnya d atas m...Selengkapnya",5-Nov-24,,,,,
1779820180-1902,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Good enough.................,29-Oct-24,,,,,
1779820180-1903,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kamar disanitasi. Fasilitas bayi lengkap.,3-Oct-24,,,,,
1779820180-1904,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kolam renangnya mewah. Hidangan khas lokal yang nikmat. Hidangan khas lokal yang nikmat.,3-Oct-24,,,,,
1779820180-1905,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kebersihan di seluruh area hotel.,3-Oct-24,,,,,
1779820180-1906,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kamar bersih dan rapi banget.,30-Jul-24,,,,,
1779820180-1907,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"pesan via OTA, pilih kamar deluxe single bed dikasih yang twin bed, dan smoking room. akses susah jika solo travel yg harus melalui lift didalam mall yg kalau malam tutup",20-Jul-24,,,,,
1779820180-1908,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Nyaman, bersih, staf nya ramah",27-Jun-24,,,,,
1779820180-1909,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Koneksi WiFi tidak stabil (putus nyambung),19-Jun-24,,,,,
1779820180-1910,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kebersihan agak kurang, karena terlihat di kamar mandi banyak bekas rambut, di bantal ada noda bekas lipstik. Untuk pelayanan cukup oke. Lokasi cukup strategis.",9-Jun-24,,,,,
1779820180-1911,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Makanan nya enak-enak,21-May-24,,,,,
1779820180-1912,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Akses ke mall mudah, sarapan juga lumayan enak",3-May-24,,,,,
1779820180-1913,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Lumayan bersih dan friendly staff,7-Apr-24,,,,,
1779820180-1914,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Mohon jadi pertimbangan anak usia 5 tahun sudah kena biaya sarapan,9-Mar-24,,,,,
1779820180-1915,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Kurang nyaman karena anak usia 5 tahun sudah dikenakan biaya sarapan,9-Mar-24,,,,,
1779820180-1916,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"WiFi jelek, anak usia lima tahun sudah dikenakan biaya sarapan",9-Mar-24,,,,,
1779820180-1917,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,anak 5 tahun sudah dikenakan biaya sarapan,9-Mar-24,,,,,
1779820180-1918,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Sipp.....pertahankan,4-Mar-24,,,,,
1779820180-1919,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Not bad lah.....siiip anak2 juga nyaman,26-Feb-24,,,,,
1779820180-1920,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Oke mantablah untuk keluarga,8-Feb-24,,,,,
1779820180-1921,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Lumayan,sesuai harga semua nya.",3-Feb-24,,,,,
1779820180-1922,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Heater ga panas sama sekali, percuma pilih yg ada bathupnya.",3-Jan-24,,,,,
1779820180-1936,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,b aja nothinh special,22-Jun-23,,,,,
1779820180-1937,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"walaupun kamarnya kecil kaya apartemen tipe studio, tapi okelah hehe liftnya ramai terus karna gabung sm mall huhu",21-May-23,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/05/21/0bf38d5b-9e6a-4685-bf9a-05b65d1676ab-1684606513436-ec525fb5cc870015ceafc7491a7c3b33.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/images/2023/05/21/05652908-9c9b-4279-a1e8-8e3c0cde0093-1684606513426-6118c542ebcfd57e0c58d45bff75852c.jpeg,,,
1779820180-1953,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Tolong swimming pool diperhatikan dan dibersihkan lagi.,30-Nov-22,,,,,
1779820180-1954,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"bagus, kamar mandi kurang bersih",27-Nov-22,,,,,
1779820180-1958,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Wat goed is dicht erbij aan het mall wat niet goed is de bad kamer niet echt schoon,14-Oct-22,,,,,
1779820180-1969,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Breakfast standar. Lokasi diatas mall jadi agak sulit dijangkau.,10-Aug-22,,,,,
1779820180-1975,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Family time bertiga...tapi breakfast, anak pembayaran hrs nambah...ortu aj yg include harga kamar",22-Jul-22,,,,,
1779820180-1980,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"ac gak dingin , kamar kecil",7-May-22,,,,,
1779820180-1982,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,airnya keluar warna coklat,20-Apr-22,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/review/2022/04/20/eee18c7e-70a8-467a-bb1c-6af8703e313e-1650445817240-bda25a52a8d1b5d8e4438bb480064400.jpg,,,,
1779820180-1990,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Kulkas kamar tidak ada, pas masuk ada kecoa di kamar mandi, overall kamar terasa tidak terlalu bersih. Mbak mbak di resto saat makan pagi agak cukup jutek untuk hitungan service hotel.",22-Jan-22,,,,,
1779820180-1991,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,tempatnstrategis dan nyaman,19-Jan-22,,,,,
1779820180-1992,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Oke utk harga segitu dapat breakfast. Lokasi juga tengah kota,20-Dec-21,,,,,
1779820180-1993,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Makanan enak, letak stategis",11-Dec-21,,,,,
1779820180-1994,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,bagus bersih nyaman dan,7-Nov-21,,,,,
1779820180-1995,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,"Tidak sesuai ekspektasi. Hairdryer tidak langsung tersedia di dalam kamar (harus request terlebih dahulu). Tidak ada sabun tangan, sikat gigi hanya tersedia untuk 1 orang, tisue toilet hanya tersedia ...Selengkapnya",1-Oct-21,,,,,
1779820180-1996,https://www.tiket.com/id-id/review?product_type=TIXHOTEL&searchType=INVENTORY&inventory_id=hotel-santika-mega-city-bekasi-108001534490354985&reviewSubmitColumn=RATING_SUMMARY&tag_meta_id=34412887&tag_meta_type=google-hotel,Breakfast dapat free tapi pilihanya sedikit . Saya ingin complain kamar no 611 viewnya kurang bagus ditambah bau masakan pagi pagi sangat mengganggu,19-Sep-21,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit110110gsm/review/2021/09/19/febfa70f-0759-46b9-a4f8-e89bd2023857-1632024803439-957ae6dfb80d5804e99baed9ea5ffef7.jpg,,,,
