page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber
255,1,Marchell Wiranata,2 Januari 2023,,"3,8",Tidak ada hairdryer,Ulasan terverifikasi dari tiket.com
255,2,Saiful Bahri,2 Januari 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
255,3,Rita okti,2 Januari 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
255,4,AE TJIN,1 Januari 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
255,5,Juniar Rizki Andriani,1 Januari 2023,,"4,0",,Ulasan terverifikasi dari tiket.com
256,1,SAYA,1 Januari 2023,Trip Keluarga,"4,8","Booking kamar size king,dapetnya twinbed yang digabung jadi 1.Tapi maklum karena tahun baruan pasti full.Overall oke.Dapet pemandangannya suasana countdown tahun baru 2023.Kids corner nya juga oke sekali.Proses checkin dan checkout super cepet padahal suasana tahun baruanLihat lebih sedikit",Ulasan terverifikasi dari tiket.com
256,2,Putri Room,1 Januari 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
256,3,Handy Irawan,1 Januari 2023,,"1,0",,Ulasan terverifikasi dari tiket.com
256,4,Dedi Purnawansyah,1 Januari 2023,,"5,0",,Ulasan terverifikasi dari tiket.com
256,5,Lisna Nur Arafah,31 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
257,1,Abdul Hamid Hassan,31 Desember 2022,,"3,8",,Ulasan terverifikasi dari tiket.com
257,2,Sherly Octaviani,31 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
257,3,Ikbal Pratama,31 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
257,4,DENGAN,29 Desember 2022,Trip Pasangan,"5,0",,Ulasan terverifikasi dari tiket.com
257,5,Irfandika Pratama,29 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
258,1,Sherena Octaria,29 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
258,2,Meilyanna Forman,29 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
258,3,Tekanan darah,29 Desember 2022,Trip Pasangan,"5,0",Rekomended,Ulasan terverifikasi dari tiket.com
258,4,Dederika Dederika,28 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
258,5,Rika Malianti,28 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
259,1,Sherena Octaria,27 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
259,2,Aji Laksono,27 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
259,3,Iip Syarip Hidayatuloh,27 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
259,4,Daniel Siagian,27 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
259,5,Nabilah R Khairiyah,26 Desember 2022,,"3,8",,Ulasan terverifikasi dari tiket.com
260,1,Leandro Napitupulu,26 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
260,2,Ilham Henjanuar,26 Desember 2022,,"4,0","Fasilitas sesuai, pelyanan sesuai, makanan baik",Ulasan terverifikasi dari tiket.com
260,3,Afri Donafan,25 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
260,4,Meilisa Leonata,25 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
260,5,Putri Nabila,25 Desember 2022,,"5,0",Nyamannn sarapannya juga enakk,Ulasan terverifikasi dari tiket.com
261,1,RIZKY MAULIDEAN,24 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
261,2,Energi Puspita Rini,24 Desember 2022,,"3,6",,Ulasan terverifikasi dari tiket.com
261,3,Banyak Widiasts,23 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
261,4,ika purwandari,22 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
261,5,Rizki Zuchri,22 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
262,1,TETAPI,21 Desember 2022,Perjalanan Bisnis,"4,4","Pelayanan staff ramah, makanan enak dan juga di atas mall jadi gampang cari apa2",Ulasan terverifikasi dari tiket.com
262,2,Fajar Setiawan,20 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
262,3,Dita Aulia Rizki,20 Desember 2022,,"3,8",,Ulasan terverifikasi dari tiket.com
262,4,Rusmayanti Yanti,20 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
262,5,DS,20 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
263,1,Ferisa Rahmani,19 Desember 2022,,"4,8",Mantap sarapannya,Ulasan terverifikasi dari tiket.com
263,2,Ismail Ismail,19 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
263,3,Dede Rika,19 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
263,4,Selandia Baru,17 Desember 2022,,"5,0",Oke,Ulasan terverifikasi dari tiket.com
263,5,Iskandar A Md,17 Desember 2022,,"5,0","Pelayanan ramah, receptionis sangat baik dan banyak membantu, kamar nyaman, sarapan menu bervariasi dan enak",Ulasan terverifikasi dari tiket.com
264,1,Ilmia Dewianalisna,17 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
264,2,Aldi Patria Oscha,17 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
264,3,Sherena Octaria,16 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
264,4,DS,15 Desember 2022,Perjalanan Sendirian,"5,0",,Ulasan terverifikasi dari tiket.com
264,5,DS,15 Desember 2022,Perjalanan Sendirian,"5,0",,Ulasan terverifikasi dari tiket.com
265,1,miftahul anjum khasanah,15 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
265,2,Yogi Wahyudi,14 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
265,3,Marsha Chairunnisa,14 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
265,4,Ina Rizqi utari,14 Desember 2022,,"5,0",cocok untuk staycation bersama keluarga,Ulasan terverifikasi dari tiket.com
265,5,Noor Atika Rizki,13 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
266,1,Rizki Mohammad,13 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
266,2,Ariana Purnamasari,13 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
266,3,Novera Dwi Rahmaulina,12 Desember 2022,Trip Keluarga,"5,0",Anak2 senang karna nempel mall n byk tempat mainnya. Makanan cukup bervariasi . Kolam oke,Ulasan terverifikasi dari tiket.com
266,4,Sherena Octaria,12 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
266,5,Sherena Octaria,12 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
267,1,Danu Prasetyo Samiaji,11 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
267,2,A A,11 Desember 2022,Trip Keluarga,"2,4",Banyak kendala dari pemanas air di teko Closed airnya keluarnya dikit,Ulasan terverifikasi dari tiket.com
267,3,Bennedita Tambunan,11 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
267,4,Ade S,11 Desember 2022,,"3,4",,Ulasan terverifikasi dari tiket.com
267,5,Linda Febrianti,11 Desember 2022,,"2,6",,Ulasan terverifikasi dari tiket.com
268,1,yuliana ratna sari,10 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
268,2,pada,10 Desember 2022,Trip Keluarga,"4,8",95/100,Ulasan terverifikasi dari tiket.com
268,3,shella gustiana,9 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
268,4,Rusmayanti Yanti,9 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
268,5,Nureza Yovalianisa,9 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
269,1,Indriani santika nur,8 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
269,2,Bennedita Tambunan,6 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
269,3,Muhammad Anggara,5 Desember 2022,,"2,0",,Ulasan terverifikasi dari tiket.com
269,4,Farid Marzuqi,5 Desember 2022,,"4,6",,Ulasan terverifikasi dari tiket.com
269,5,Tesa Melanie Putri,4 Desember 2022,,"5,0",menyenangkan 3 malam di santika mega bekasi puas dengan pelayanan yang ramah dan kamar yang bersih,Ulasan terverifikasi dari tiket.com
270,1,widia indriana,4 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
270,2,Rizka Indra Laksana,4 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
270,3,Elijah Uthmika,4 Desember 2022,,"4,0",Pas budget buat staycation bareng temen,Ulasan terverifikasi dari tiket.com
270,4,Desi Trima Melati,3 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
270,5,MATAHARI,3 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
271,1,Umi Azizah,2 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
271,2,perbaiki muharram,2 Desember 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
271,3,Farah Farhana Maren,2 Desember 2022,,"5,0",Rapih,Ulasan terverifikasi dari tiket.com
271,4,Marshel Regina Inkiriwang,2 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
271,5,ADALAH,1 Desember 2022,Trip bareng Teman,"3,8",,Ulasan terverifikasi dari tiket.com
272,1,Randy Arora,1 Desember 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
272,2,Fino Buana Putra,30 November 2022,,"3,0",Tolong swimming pool diperhatikan dan dibersihkan lagi.,Ulasan terverifikasi dari tiket.com
272,3,Ponirin Nainggolan,29 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
272,4,febriyani,29 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
272,5,HT,29 November 2022,Trip Keluarga,"5,0","Bersih, ramah2 dan sarapannya enak2.",Ulasan terverifikasi dari tiket.com
273,1,Rahadias Yuganta,28 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
273,2,Mochamad Rizal Feriansyah,28 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
273,3,Sendy Amelia,27 November 2022,,"3,0","bagus, kamar mandi kurang bersih",Ulasan terverifikasi dari tiket.com
273,4,Bennedita Tambunan,27 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
273,5,Tengku Shahdikar,27 November 2022,Trip Keluarga,"5,0",Breakfastnya variatif dan taste bangettt....,Ulasan terverifikasi dari tiket.com
274,1,Miftahul Haq,27 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
274,2,Okik Mukhammad Andrian,26 November 2022,,"4,8",,Ulasan terverifikasi dari tiket.com
274,3,LS,25 November 2022,Perjalanan Sendirian,"4,0",,Ulasan terverifikasi dari tiket.com
274,4,Tri Cahyo Anuari,25 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
274,5,Tri Cahyo Anuari,25 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
275,1,Tri Cahyo Anuari,25 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
275,2,nafiah amalia,23 November 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
275,3,Shania Ichsan,23 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
275,4,Kevin Surya,23 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
275,5,Dede Rika,23 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
276,1,Danny Syahril Ardiyansyah,22 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
276,2,Yudi Kurniawan,22 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
276,3,Ade Andreansyah,21 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
276,4,SEBAGAI,21 November 2022,Perjalanan Sendirian,"4,0","pelayanan oke, ramah, tempat bersih, parkir di mall gratis minta voucher dr resepsionis,",Ulasan terverifikasi dari tiket.com
276,5,Maya Citra Sulisutami,21 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
277,1,M N,21 November 2022,,"5,0",Bagus sekali Pelayanan ramah Sarapan enak Topp pokonya,Ulasan terverifikasi dari tiket.com
277,2,Heri Yanto,20 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
277,3,Heri Yanto,20 November 2022,,"4,4",,Ulasan terverifikasi dari tiket.com
277,4,RM,19 November 2022,Trip Pasangan,"5,0","Hotelnya bersih, pelayanan ramah, breakfast nya jg enak dan variatif.",Ulasan terverifikasi dari tiket.com
277,5,Nur Alfiani,19 November 2022,,"5,0",Pelayanan bagus bersih banget dan recommended buat nginep2,Ulasan terverifikasi dari tiket.com
278,1,Wira yulihara,18 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
278,2,Wira yulihara,18 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
278,3,Jemmy Nainggolan,17 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
278,4,reni siti nuraeni,17 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
278,5,Chrisna Apriyani,15 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
279,1,Alvina Nathasha,15 November 2022,Perjalanan Sendirian,"4,0","Diantara hotel2 di bekasi, yg gk terlalu mahal dan fasilitas oke cmn santika sih 🙏🏼",Ulasan terverifikasi dari tiket.com
279,2,Jihan Safitri,14 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
279,3,cahyo atmoko,14 November 2022,,"5,0",Terimakasih untuk semuanya Hotelnya lumayan bersih dan rapi,Ulasan terverifikasi dari tiket.com
279,4,Octia Harvia Bethari,13 November 2022,Perjalanan Bisnis,"4,0",breakfastnyaaaa juara sekali ♥️,Ulasan terverifikasi dari tiket.com
279,5,TENTANG,13 November 2022,Trip Pasangan,"5,0","kamarnya juara, mungkin kebersihan kamar mandi sedikit ditingkatkan lagi",Ulasan terverifikasi dari tiket.com
280,1,TENTANG,13 November 2022,Perjalanan Bisnis,"5,0","Cintai hidup, tertawa 🤍",Ulasan terverifikasi dari tiket.com
280,2,Muhammad Editya Wahyu Pratama Putra,13 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
280,3,Melissa S Wongkar,13 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
280,4,Sherena Octaria,12 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
280,5,Sherena Octaria,12 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
281,1,Agus Suprihatin,12 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
281,2,Firda Andriansyah,12 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
281,3,Sureni Sureni,10 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
281,4,Eko Budi Ramaningtyas,9 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
281,5,Husin Munandar,7 November 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
282,1,joni putra,6 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
282,2,DS,6 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
282,3,DAHLIA SEKARTADJI,6 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
282,4,Dewi Sitya Sari,6 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
282,5,JS,5 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
283,1,Bennedita Tambunan,5 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
283,2,Farah Diba,5 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
283,3,Steven Dwicahya Matulatan,3 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
283,4,BANYAK,1 November 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
283,5,TN,1 November 2022,Perjalanan Bisnis,"5,0",,Ulasan terverifikasi dari tiket.com
284,1,Ayudhita Maharani,1 November 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
284,2,Yohannisa Aprilita,31 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
284,3,Lerie Gerald,30 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
284,4,Maria,30 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
284,5,Deasy Susanti,30 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
285,1,DENGAN,30 Oktober 2022,Trip Pasangan,"5,0","Kamar bagus, pelayanan ramah, recomended",Ulasan terverifikasi dari tiket.com
285,2,Reyhan Hafiizh,30 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
285,3,Arief rachman,30 Oktober 2022,,"2,0",,Ulasan terverifikasi dari tiket.com
285,4,Gomgom Loloria Sitohang,29 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
285,5,Gomgom Loloria Sitohang,29 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
286,1,Debby Reta Rinanda,28 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
286,2,Cahya Guslyani,28 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
286,3,Sobat Tiket,27 Oktober 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
286,4,Unitha Nita,27 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
286,5,YC,27 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
287,1,Rusmayanti Yanti,26 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
287,2,Greggli Gabe Alexis Simanjuntak,26 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
287,3,LK,24 Oktober 2022,Perjalanan Sendirian,"3,8",Sebenernya enak hotelnya. Cuma lokasinya di dlm mall yg bikin org bingung gimana cara masuknya. Krna hotelnya gak keliatan dari luar,Ulasan terverifikasi dari tiket.com
287,4,Oleh Dewi Saraswati,24 Oktober 2022,Trip Keluarga,"4,0",,Ulasan terverifikasi dari tiket.com
287,5,Muhammad Rio,23 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
288,1,wenny widya,23 Oktober 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
288,2,wenny widya,23 Oktober 2022,,"4,0",Lokasi strategis.. breakast juga variatif..,Ulasan terverifikasi dari tiket.com
288,3,Sherena Octaria,23 Oktober 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
288,4,PADA,21 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
288,5,Andree Setiawan,20 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
289,1,Reza Rendi Raharja,18 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
289,2,Carolina Cicilia,16 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
289,3,jihan febriani,14 Oktober 2022,,"5,0","Seruu bangett sii disinii bersihh , breakfast juga bervariasi . Okelahh buat keluarga yg mauu staycation😁",Ulasan terverifikasi dari tiket.com
289,4,HB,14 Oktober 2022,Perjalanan Sendirian,"3,6",,Ulasan terverifikasi dari tiket.com
289,5,Dengan,14 Oktober 2022,Trip Pasangan,"3,0",Kelebihannya adalah lokasinya dekat dengan mal. Kekurangannya adalah kamar mandinya kurang bersih.,Ulasan terverifikasi dari Expedia
290,1,Lusiana Setyowati,13 Oktober 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
290,2,Yusnita Baru,12 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
290,3,Rusmayanti Yanti,11 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
290,4,Adriano Rusfi,11 Oktober 2022,Perjalanan Sendirian,"4,6",Berlokasi di pusat kota dan pusat perbelanjaan membuat menginap di hotel menjadi nyaman. Sarapannya khas ala Santika : beragam dan enak,Ulasan terverifikasi dari tiket.com
290,5,Annisa Noor El Izzah,11 Oktober 2022,,"4,6",,Ulasan terverifikasi dari tiket.com
291,1,Kurnia Susanti,10 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
291,2,Gloria Damanik,9 Oktober 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
291,3,Agus Prasetya,9 Oktober 2022,,"5,0",Makanan nya mantap 👍,Ulasan terverifikasi dari tiket.com
291,4,Fani Trinurfa Primasanti,9 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
291,5,DS,9 Oktober 2022,Trip Pasangan,"4,8","Kamarnya bersih, tapi kamar yang kita tempatin ada tetes air yang keluar dari Ac.",Ulasan terverifikasi dari tiket.com
292,1,marsahid agung sasongko,9 Oktober 2022,Trip Keluarga,"5,0","Kamarnya bersih, fasilitasnya lengkap, dan lokasi strategis. Sempat ada masalah waktu mau sarapan, karena sekeluarga berlima dengan satu anak usia 5 tahun. Oleh staff resto disampaikan bahwa untuk anak usia 4 tahun ke atas dikenakan cost. Bahkan jika hanya sharing pun (makan dari piring ibunya) tetap dikenakan cost. Tapi sesuai dengan slogan Hospitality from the heart, setelah menyampaikannya via DM instagram, masalahnya diselesaikan dengan baik oleh Manajer in-charge, Pak Galih, yang melakukan klarifikasi dan memberikan kompensasi yang luar biasa keren. Sungguh sebuah service excellent dari Hotel Santika. Service Excellent dan penanganan komplain konsumen yang patut dicontoh.Lihat lebih sedikit",Ulasan terverifikasi dari tiket.com
292,2,Hamza Hamza,8 Oktober 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
292,3,Azizah Kusumaningtyas,8 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
292,4,RD,8 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
292,5,rafif fauzi suputra,7 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
293,1,Andrian Nugraha,7 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
293,2,Lady Jenny Wilhelmina Sompie,6 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
293,3,Muliani Ahmad,6 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
293,4,Ericco Janitra,6 Oktober 2022,,"3,0",,Ulasan terverifikasi dari tiket.com
293,5,Suzeth Elshaday Oroh,4 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
294,1,Astri Dan secilia,3 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
294,2,Pilar,3 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
294,3,Anggi Febriana Anggraeni,3 Oktober 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
294,4,NH,2 Oktober 2022,Trip Pasangan,"4,0",,Ulasan terverifikasi dari tiket.com
294,5,Fero nika,30 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
295,1,Tri Cahyo Anuari,30 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
295,2,Tri Cahyo Anuari,30 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
295,3,Ryan Susanto,29 September 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
295,4,Nabila Theresa,29 September 2022,,"1,0","tidak worth it sih menurut aku dgn harga sgtu dan lokasi sprti aprtment ,",Ulasan terverifikasi dari tiket.com
295,5,YEFTA ZENIA,29 September 2022,,"4,0",,Ulasan terverifikasi dari tiket.com
296,1,RR,29 September 2022,Perjalanan Sendirian,"5,0",Bagussss pelayanan ramaah makanan enak banget,Ulasan terverifikasi dari tiket.com
296,2,Ariandu Abu Khaulah,28 September 2022,,"3,8",bagus,Ulasan terverifikasi dari tiket.com
296,3,DARI,27 September 2022,Trip Keluarga,"5,0",Anak2 senang berenang dan menginap disana. Rekomend kamar deluxe luas utk keluarga,Ulasan terverifikasi dari tiket.com
296,4,Meryani Putri,27 September 2022,Trip Keluarga,"5,0",,Ulasan terverifikasi dari tiket.com
296,5,istiawan,27 September 2022,,"3,4",,Ulasan terverifikasi dari tiket.com
297,1,Cecilia Fammy Rukhamah,26 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
297,2,Andi Hermawan,26 September 2022,,"5,0",,Ulasan terverifikasi dari tiket.com
297,3,Andra Yuliandi,25 September 2022,,"4,8",Hotel bersih dan nyaman,Ulasan terverifikasi dari tiket.com
