ID_Review,Platform,Nama_Hotel,Review_Date,review_word_len,review_char_len,num_present_aspects,Text_Review,Lokasi,Kenyamanan,Pelayanan,Kebersihan,Harga,Makanan,Fasilitas
8138,Traveloka,Hotel Santika Bogor,1/2/2019,80,517,5,"plusnya: hotelnya nyaman, kamar luas, bersih, turun ke bawah sudah mal, breakfast lumayan bervariasi. lokasi dekat ke sana sini. minusnya: untuk ke depannya, mungkin santika bisa memberi akses 2 kartu/kamar. mengingat banyak yang pergi dengan keluarga pas anak dan suami di kamar, saya dan anak lainnya ke kolam renang/mal, untuk naik lagi kami harus ke lobby minta tolong kunci akses untuk ke lantai 9, untuk hal ini agak merepotkan karena jadi harus mondar-mandir. kurang efisien. sukses selalu untuk santika bogor.",positif,positif,none,positif,none,positif,negatif
9363,Traveloka,Hotel Santika Cirebon,5/9/2018,80,595,5,"hotelnya walaupun lama tapi sangat terawat, mulai dari pintu masuk, securitynya ramah sekali sampai lobby, welcome drink langsung tersedia. semua pegawainya ramah dan membantu, kamarnya bersih, cukup tenang, enak banget buat istirahat, kolam renangnya juga bersih, aman buat anak-anak, kaporitnya juga tidak terlalu menyengat. makanannya enak, apalagi paket barbeque malamnya bagus banget, harganya juga terjangkau. satu lagi, pas mau check-out masukin barang ke mobil, ternyata mobil sudah dicuciin. overall, bagus banget nih hotel. terima kasih management hotel santika, terimakasih traveloka.",none,positif,positif,positif,positif,positif,none
10096,Traveloka,Hotel Santika Depok,3/13/2024,80,503,5,"proses check-in yang cepat dapat free parking, kamar sesuai dengan yang dipesan, staf ramah dan sigap, kamar bersih dan luas, hairdryer juga ada di kamar mandi, air conditioner dingin tapi agak berisik dikit tapi masih baik, breakfast banyak pilihan dan setiap mau habis cepat refill lagi jadi tidak kosong, mungkin kamar bisa dibuat lebih kedap lagi karena kamar sebelah geser bangku terdengar dan kalau ada yang jalan di koridor sambil bicara juga terdengar, tapi selebihnya baik dan akan kembali lagi",none,negatif,positif,positif,none,positif,positif
12590,Traveloka,Hotel Santika Mega City Bekasi,1/23/2019,79,533,5,"sangat menyenangkan menginap di hotel santika mega city bekasi ini. pelayanannya baik, staf and crew ramah dan murah senyum, terus yang paling penting pelayanannya responsif banget di saat kita membutuhkan sesuatu. design modern dari lobby utama, garden, swimming pool sampai kamar yang membuat menginap lebih nyaman dan berkesan. letaknya yang bersamaan dengan mal di pusat kota bekasi lebih memudahkan kita untuk mencari keperluan yang dibutuhkan. than yang paling utama dan penting hotel ini menawarkan harga yang value for money.",positif,positif,positif,none,positif,none,positif
1698,Agoda,Hotel Santika Cirebon,1/24/2025,78,567,5,"lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. kebersihannya terjaga dengan baik. fasilitas kamar cukup lengkap: shower air panas dingin, toiletries, mini bar, notes pinsil. fasilitas hotel cukup lengkap: gym, kolam renang, resto, wi-fi, tempat parkir luas. keistimewaan yang berbeda dengan hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel ini kali kedua kami menginap di santika hotel cirebon. saran: varian menu makanan sarapan pagi tolong ditambah terimakasih",positif,positif,netral,none,none,netral,positif
2543,Agoda,Hotel Santika Depok,4/27/2023,78,488,5,"kamarnya tampak seperti di foto, namun berusia sekitar 20 tahun. jenis ketukan. sarapan yang baik dan kolam renang yang layak, tetapi ruangan itu sendiri sudah usang dan suram. dempul di kamar mandi sangat tertekan, setiap perabot robek atau aus atau tergores atau ada lapisan yang terhapus. semuanya terasa tua dan tidak terawat dengan baik. saya tidak akan tinggal di sini lagi. kunjungi savero hotel depok di seberang jalan untuk pengalaman yang jauh lebih baik dengan harga yang sama.",negatif,netral,none,none,netral,positif,positif
6314,Traveloka,Hotel Santika Bandung,4/10/2019,78,518,5,"saya tidak menghitung berapa banyak saya memesan hotel ini tetapi pengalaman yang luar biasa seperti biasa, bahkan untuk bangunan tua mereka. lokasinya berada di pusat kota bandung, dekat dengan hampir semua yang kami butuhkan. tidak ada masalah besar karena kekurangan makanan. wi-fi sangat bagus, kamar nyaman, dan semua kru sangat rendah hati. ada sedikit perubahan tentang sarapan mereka, tidak terlalu enak sejak saya tinggal tahun lalu. tapi tidak apa-apa, akan ada alasan lain untuk menginap di santika bandung.",positif,positif,positif,none,none,negatif,positif
132,Agoda,Hotel Santika Bandung,5/11/2024,77,505,5,"book via agoda, menginap 1 malam, di agoda dikategorikan sebagai hotel bintang 4. mohon maaf menurut saya tidak masuk kategori hotel bintang 4. kamar memang luas namun sayang building kurang terawat. bangunan tua, handuk putih sudah berwarna keabuan jahitan pinggir handuk sudah ada yang lepas. penerangan kurang. kamar kurang kedap karena suara lalu lalang teriakan ank2 di lorong kamar terdengar jelas. proses cek in cek out cukup cepat. breakfast biasa namun omellete hari itu dibuat sesuai ekspektasi.",none,negatif,positif,negatif,none,positif,negatif
337,Agoda,Hotel Santika Bandung,10/24/2013,77,533,5,"ini bukan pertama kalinya kami menginap di hotel ini. hal itu sendiri menjelaskan banyak hal. berdasarkan standar kota bandung yang terus berkembang, hotel ini bukanlah hotel baru. gaya arsitekturnya berbeda dibandingkan dengan banyak hotel lain di bandung. hotelnya nyaman untuk keluarga. memiliki kolam renang, kamar yang luas, sarapan enak, dan staf yang ramah. namun bagi kebanyakan orang, nilai utama adalah lokasinya: jarak berjalan kaki ke banyak tempat utama di bandung, termasuk pusat perbelanjaan, restoran, dan gerai mode.",positif,positif,positif,none,none,positif,positif
514,Agoda,Hotel Santika Bandung,2/5/2021,77,511,5,"disambut baik, kamar cukup luasnya, bersih, air conditioner dingin, ada kulkas, safe deposit, ada air mineral 2 btl, teh, kopi, gula, teko elektrik, tisu, televisi bersih dengan pilihan channel lumayan, kasur dan kasur, bantal nyaman, kamar mandi dn air bersih, ada sabun batang, dan cair, ada shampo, sikat gigi berikut odol, handuk bersih, kloset bersih, sayangnya air panas tidak keluar dan kran pembagi antara pancuran dan spray tidak berfungsi menu sarapan karena pandemi disiapkan terbatas pilihan menunya",none,positif,none,positif,negatif,negatif,netral
684,Agoda,Hotel Santika Bandung,11/3/2023,77,561,5,"suka dengan lokasi, merasakan kenyamanan; tapi ruangan terasa hambar; dan kebersihan dapat ditingkatkan lebih lanjut; ditemukan noda kuning pada saluran pembuangan wastafel; air panas tidak tersedia untuk mandi (entah bagaimana hanya air hangat suam yang keluar dari kamar mandi). beberapa warna akan mencerahkan ruangan. ruang latihan memiliki peralatan minimal jadi jangan berharap gym berukuran penuh; tapi kolam renangnya baik dan cukup pribadi. saya tidak akan mengatakan pengalaman menginap ini berkesan, namun lokasinya memang terasa berkesan dan menarik",positif,negatif,none,negatif,none,negatif,positif
5708,Tiket,Hotel Santika Cirebon,7/7/2019,77,547,5,"ini adalah liburan kompulsif saya. menemukan satu kamar tersisa yang tersedia di sini karena saya tidak menyangka cirebon akan ramai saat akhir pekan. mendapat upgrade gratis ke kamar eksekutif (woohoo). secara keseluruhan pengalaman menginap yang menyenangkan. kamarnya bersih, fasilitasnya lengkap, suhu kamar bisa disesuaikan, oh dan sarapannya enak. saya tidak terlalu menjelajahi gym dan kolam renang karena tempat tidurnya sangat nyaman sehingga sulit untuk bangun. pasti akan menginap di sini lagi pada kunjungan saya berikutnya ke cirebon ",none,positif,none,positif,positif,positif,positif
7026,Traveloka,Hotel Santika Bandung,1/13/2016,77,493,5,"seperti: kamar luas dan bersih. pencahayaan cukup terang. sarapan adalah baik-baik saja. dislike: aku sedang memeriksa pada 10: 00. porter tidak pada posisi siap, sebaliknya ia sedang tidur di atas meja penerimaan. hanya ada 1 resepsionis pada waktu itu, ia memeriksa kami, begitu cepat dan memberi kami sedikit ucapan atau penjelasan tentang sarapan, check-out, dll jetwasher / toilet di kamar saya bocor. saya pikir itu hanya kecil bocor, ternyata di pagi hari kamar mandi saya sangat basah.",none,positif,negatif,positif,none,positif,negatif
2223,Agoda,Hotel Santika Cirebon,12/29/2017,76,489,5,"check in dan check out lumayan cepat. hotel sudah lumayan tua tidak sebanding dengan harga yang dibayarkan. breakfast so so, makan pagi di bagian luar yang outdoor malah ada kucing nongkrong mengeong2 minta makan ( bagaimana bisa? ). ukuran televisi agak kecil dibandingkan hotel2 lain, furniture kamar juga terkesan tua. sabun mandi berupa batangan seperti sabun untuk cuci tangan yang di wastafel, bukan berupa shower gel. buat saya, harga tidak cocok dengan fasilitas dan kondisi hotel.",none,negatif,positif,none,netral,netral,negatif
6272,Traveloka,Hotel Santika Bandung,9/25/2019,76,468,5,"kami menggunakan 2 kamar tidur (deluxe king dan executive deluxe king) yang luas, tempat tidur / bantal yang sangat nyaman, shower / kamar mandi bersih. staf sangat ramah dan membantu. bagi mereka yang mengemudi; ruang parkir di gedung luas dan mudah diakses (tidak seperti banyak hotel baru lainnya). meskipun hotel telah ada cukup lama, mereka sangat terawat dengan baik. ada 2 mal tepat di seberang jalan dan banyak restoran, kafe, dan fo dalam jarak berjalan kaki.",positif,positif,positif,positif,none,none,positif
3433,Agoda,Hotel Santika Tasikmalaya,6/22/2015,75,512,5,"sangat menyenangkan! hotel dengan lokasi yang sangat dekat dengan alun-alun kota tasik. hotel bersih. kamar yang nyaman. dan menu makan pagi yang enak dan banyak variasinya. sarana olah raga pun tersedia seperti kolam renang dan fitness centre. sekedar catatan, untuk fitness centre jumlah sarannya sepertinya perlu ditingkatkan lagi karena cuman tersedia bike, treadmill dan sedikit dumbbell. terlepas dari itu, kami sangat puas dan kami pasti akan kembali lagi menginap di sini ketika berkunjung ke tasikmalaya",positif,positif,none,positif,none,positif,netral
717,Agoda,Hotel Santika Bogor,9/23/2024,74,470,5,"selama longweekend kami stay awal di suite room dan hari berikutnya kami pindah ke executive semuanya baik, kami minta dipindahkan tidak jauh dari kamar awal posisinya dan akses yang tidak jauh dri lift, dan dibantu dengan tim fo, terima kasih akses yang terintegrasi langsung dengan mall botani sangat membantu kami selama liburan. snack time di exe lounge mba gaby selalu membantu dan ramah selama 2 hari kami stay disana. semoga dipertahankan servis dan kebersihannya",positif,none,positif,positif,none,netral,netral
956,Agoda,Hotel Santika Bogor,12/29/2020,74,509,5,"kami menghabiskan 2 malam di sini. pada hari pengecekan, menyadari bahwa agoda menurunkan harga lebih lanjut tetapi kami sudah membeli dengan harga premium beberapa hari sebelumnya juga di platform agoda yang sama. sangat kecewa dengan cara agoda mempermainkan harga hotel. kolam renangnya kotor, kami tidak berenang karena pandemi. sprei ada noda. lantai memiliki rambut. dinding toilet ada kotoran. sarapan pilihan sangat terbatas, di bawah staf dengan meja dan kursi kotor secara keseluruhan tidak sepadan.",none,none,netral,negatif,netral,netral,netral
1449,Agoda,Hotel Santika Bogor,4/11/2022,74,447,5,"kami menginap saat bulan ramadhan: + dekat dengan masjid alumni ipb + banyak tempat makan, mudah mencari untuk berbuka dan makan malam + kolam renang bersih, kolam anak dan dewasa terpisah + staf ramah + fasilitas di kamar berfungsi dengan baik - pada saat makan sahur terjadi antrian di resto, menu nya tidak variatif, mungkin karena sahur. - di lorong hotel ada sampah bekas makanan dari malem sampe sahur masih ada, agak mengganggu pemandangan.",none,netral,positif,netral,none,positif,positif
1083,Agoda,Hotel Santika Bogor,5/22/2014,73,480,5,"ini adalah hotel yang bagus, dan tempat yang bagus untuk menginap karena harganya. kolam renangnya sangat bagus untuk anak-anak dan orang dewasa. sarapan luar biasa dan dapur yang sama menyediakan layanan kamar berkualitas. staf yang sangat penuh perhatian dan menarik. lokasi bagus dekat kebun raya dan di samping pusat perbelanjaan terbesar di bogor serta banyak restoran dan bisnis lokal. dalam kisaran harga ini, saya kira akan sulit menemukan tempat menginap yang lebih baik.",positif,none,positif,none,netral,positif,positif
6539,Traveloka,Hotel Santika Bandung,11/1/2017,73,495,5,"lokasi hotel berada di jalan yang ramai. awalnya saya kaget gedungnya sudah cukup tua dibanding hotel santika di kampung halaman saya. aku merokok kamar karena tidak merokok ruangan itu tidak tersedia sehingga baunya tidak enak, tapi setelah perawatan udara terasa segar. ruangannya besar, bersih meski tak ada pemandangan di jendelaku. saya suka kolam renang, tapi airnya sangat dingin. makanannya bervariasi dan lezat. saya akan mempertimbangkan hotel ini ketika saya perlu untuk tinggal lagi.",netral,positif,none,positif,none,positif,positif
10042,Traveloka,Hotel Santika Depok,1/1/2025,73,510,5,"hotel dalam mal/hotel yang berdampingan dengan mal apartemen, tempat pilihan ngopi banyak ambil menginap 2 malam sangat berkesan, saya pertama nginep di santika, yang di kota ini, alhamdulillah baik bagus semua, para crew-nya gercep ramah-ramah semua, kebersihan baik, pelayanan baik semua, dari resepsionis, security, di swimming pool, room service dan hk-nya, makanan juga bervariasi enak-enak semua, wifi-nya kenceng abiz, mau ke area mana saja signalnya tinggi, bagus loh terima kasih santika dan traveloka",none,positif,positif,positif,none,positif,positif
671,Agoda,Hotel Santika Bandung,4/5/2012,72,485,5,"pada saat kedatangan untuk chek in proses konfirmasi ketersedian kamar yang sudah dipesan sangat cepat. namun kelengkapan fasilitas kamar seperti handuk mandi ternyata belum siap sedangkan waktu check in sudah lewat jam 14. 00. fasilitas penggunaan internet melalui hot spot dalam kamar sangat baik, demikian pula dengan koran pagi kompas untuk kamar sudah tersedia dipintu pada saat waktu breakfast. fasilitas kamar mandi baik dan perlu dilengkapi dengan sisir rambut dan shoes bersih",none,positif,negatif,positif,none,netral,positif
2622,Agoda,Hotel Santika Depok,2/18/2015,72,431,5,"tidak ada kamar terhubung, tidak ada tempat tidur tambahan. memaksa kami tidur satu ranjang dengan 2 anak kecil. lorong dan kamar mandi berbau selokan sepanjang waktu. tata letak toiletnya aneh (1 inci bagian toilet berada di bawah wastafel) sangat canggung untuk duduk di atas bola toilet. handuk maksimal 2 buah hanya di dalam kamar padahal di dalam kamar terdapat 2 orang dewasa dan 2 anak. pasti tidak akan tinggal di sana lagi",positif,negatif,none,negatif,none,netral,negatif
5943,Traveloka,Hotel Santika Bandung,1/7/2026,72,490,5,"staf ramah, lokasi sangat strategis. sarapan biasa saja. dinding bangunan karena warna catnya putih, jadi kelihatan banyak kotoran burung, seperti kurang maintanance. kamar bersih tetapi kursi seperti rotan yang ada bantalnya itu banyak tungaunya. hari 1 terasa gatal duduk disitu dan tidak mengira itu tungau. pas hari berikutnya lihat paha merah2 sudah semua, gatal dan bekas gigitan tungau bikin kasar dan jadi noda2 bekas luka digigit serangga. sebaiknya pihak hotel mengganti kursinya.",positif,positif,positif,negatif,none,netral,none
