ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review,text_model,Kenyamanan,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
7110,Traveloka,Hotel Santika Bandung,9/23/2015,kamar mandi bau tidak sedap. kamar tidak sesuai pesanan. tempat bagus. makanan bagus,kamar mandi bau tidak sedap. kamar tidak sesuai pesanan. tempat bagus. makanan bagus,negatif,negatif,none,none,none,none,positif
7111,Traveloka,Hotel Santika Bandung,9/23/2015,lokasi nya strategis banget buat liburan keluarga,lokasi nya strategis banget buat liburan keluarga,none,none,none,none,positif,none,none
7112,Traveloka,Hotel Santika Bandung,9/16/2015,"hotel bersih, petugas ramah, dekat gedung mohammad toha tempat acara keluarga. hanya saya lupa buat catatan butuh king size bed saat pesan di traveloka, dan petugas membuat solusi join bed saat saya konfirmasi 1 hari sebelum kedatangan, hasilnya bagus juga.","hotel bersih, petugas ramah, dekat gedung mohammad toha tempat acara keluarga. hanya saya lupa buat catatan butuh king size bed saat pesan di traveloka, dan petugas membuat solusi join bed saat saya konfirmasi 1 hari sebelum kedatangan, hasilnya bagus juga.",none,positif,positif,none,none,none,none
7114,Traveloka,Hotel Santika Bandung,9/9/2015,"tempat yang strategis untuk tujuan berbelanja. ""ookini""","tempat yang strategis untuk tujuan berbelanja. ""ookini""",none,none,none,none,positif,none,none
7115,Traveloka,Hotel Santika Bandung,9/9/2015,"ruangan besar, wi-fi cepat. lokasi baik","ruangan besar, wi-fi cepat. lokasi baik",positif,none,none,none,positif,positif,none
7116,Traveloka,Hotel Santika Bandung,9/9/2015,"kondisi kamar bersih, penerangan masih kurang","kondisi kamar bersih, penerangan masih kurang",negatif,positif,none,none,none,none,none
7117,Traveloka,Hotel Santika Bandung,9/2/2015,secara keseluruhan sangat bagus meskipun hotelnya termasuk hotel lama. yang perlu diperbaiki adalah di area bath room yang perlu diperhatikan keran dan hair dryer yang relatif tidak berguna karena anginnya lemah,secara keseluruhan sangat bagus meskipun hotelnya termasuk hotel lama. yang perlu diperbaiki adalah di area bath room yang perlu diperhatikan keran dan hair dryer yang relatif tidak berguna karena anginnya lemah,positif,none,none,none,none,negatif,none
7118,Traveloka,Hotel Santika Bandung,8/26/2015,menyenangkan dan nemuaskan selama menginap di hotel,menyenangkan dan nemuaskan selama menginap di hotel,none,none,none,none,none,none,none
7120,Traveloka,Hotel Santika Bandung,8/19/2015,"ramah, nyaman hanya terlalu bebas untuk smoking: (","ramah, nyaman hanya terlalu bebas untuk smoking: (",positif,none,positif,none,none,none,none
7122,Traveloka,Hotel Santika Bandung,8/19/2015,makanan yang disajikan baik banget. lokasinya juga sangat strategis.,makanan yang disajikan baik banget. lokasinya juga sangat strategis.,none,none,none,none,positif,none,positif
7123,Traveloka,Hotel Santika Bandung,8/19/2015,"sangat menyenangkan, mudah dijangkau, dekat dengan pusat perbelanjaan","sangat menyenangkan, mudah dijangkau, dekat dengan pusat perbelanjaan",none,none,none,none,positif,none,none
7124,Traveloka,Hotel Santika Bandung,8/12/2015,"bersih, breakfast dan service baik","bersih, breakfast dan service baik",none,positif,positif,none,none,none,positif
7125,Traveloka,Hotel Santika Bandung,8/12/2015,"hotelnya nyaman, air kolam renangnya pun tidak bikin sakit mata karena kebanyakan kaporit","hotelnya nyaman, air kolam renangnya pun tidak bikin sakit mata karena kebanyakan kaporit",positif,none,none,none,none,positif,none
7127,Traveloka,Hotel Santika Bandung,8/12/2015,"lokasi mudah dijangkau, kamar bersih dan harum.","lokasi mudah dijangkau, kamar bersih dan harum.",positif,positif,none,none,positif,none,none
7130,Traveloka,Hotel Santika Bandung,8/5/2015,"saya sekeluarga sudah beberapa kali bermalam disantika, selain lokasinya strategis dekat dari mana-mana, pelayanannya juga memuaskan, sarapan paginya enak pilihannya cukup baik dan enak-enak. next trip ke bandung sepertinya kita disana lagi","saya sekeluarga sudah beberapa kali bermalam disantika, selain lokasinya strategis dekat dari mana-mana, pelayanannya juga memuaskan, sarapan paginya enak pilihannya cukup baik dan enak-enak. next trip ke bandung sepertinya kita disana lagi",none,none,positif,none,positif,none,positif
7131,Traveloka,Hotel Santika Bandung,8/5/2015,"bermalam di hotel santika bandung, , pegawai nya ramah-ramah, , pelayanan bagus, , bersih banget, , saya menginap bersama anak dan istri saya, , pada saat check-in kamar dengan tempat tidur ukuran king telah terisi semua kamarnya, , namun oleh pihak hotel di usahakan bagaimana caranya agar kami sekeluarga mendapatkan kamar dengan tempat tidur ukuran king, , mengenai breakfast/sarapan pagi menunya banyak sekali namun sayang pelayanan dari pegawai restoran untuk breakfast/sarapan pagi kurang tanggap dan sigap, , karena setelah kami selesai menyantap makanan alat makan yang telah kami gunakan tidak secepatnya diambil oleh para pegawai serta penyediaan kopi dan teh oleh pelayan tidak cepat. terima kasih traveloka, , harga kamarnya murah banget dari pada harga publish dari pihak hotel.","bermalam di hotel santika bandung, , pegawai nya ramah-ramah, , pelayanan bagus, , bersih banget, , saya menginap bersama anak dan istri saya, , pada saat check-in kamar dengan tempat tidur ukuran king telah terisi semua kamarnya, , namun oleh pihak hotel di usahakan bagaimana caranya agar kami sekeluarga mendapatkan kamar dengan tempat tidur ukuran king, , mengenai breakfast/sarapan pagi menunya banyak sekali namun sayang pelayanan dari pegawai restoran untuk breakfast/sarapan pagi kurang tanggap dan sigap, , karena setelah kami selesai menyantap makanan alat makan yang telah kami gunakan tidak secepatnya diambil oleh para pegawai serta penyediaan kopi dan teh oleh pelayan tidak cepat. terima kasih traveloka, , harga kamarnya murah banget dari pada harga publish dari pihak hotel.",none,positif,positif,positif,none,none,positif
7132,Traveloka,Hotel Santika Bandung,8/5/2015,memuaskan and everything is bagus,memuaskan and everything is bagus,none,none,none,none,none,none,none
7133,Traveloka,Hotel Santika Bandung,8/5/2015,"saya sudah dua kali menginap di santika bandung karena lokasi yang strategis. lokasi berada di belakang mall bip, sehingga tidak perlu bermobil untuk ke mall. dan tidak jauh dari deretan fo jl riau (re martadinata), bisa berjalan kaki. kolam renang terdiri dari 2 kolam, kolam anak sedalam 80 cuma dan kolam dewas sedalam 1, 25 - 1, 5 m. pilihan sarapan bervariasi, dan tersedia menu khas indonesia (tradisional). walau kamar terkesan 'tua', namun kebersihannya terjaga dengan baik.","saya sudah dua kali menginap di santika bandung karena lokasi yang strategis. lokasi berada di belakang mall bip, sehingga tidak perlu bermobil untuk ke mall. dan tidak jauh dari deretan fo jl riau (re martadinata), bisa berjalan kaki. kolam renang terdiri dari 2 kolam, kolam anak sedalam 80 cuma dan kolam dewas sedalam 1, 25 - 1, 5 m. pilihan sarapan bervariasi, dan tersedia menu khas indonesia (tradisional). walau kamar terkesan 'tua', namun kebersihannya terjaga dengan baik.",none,positif,none,none,positif,positif,positif
7135,Traveloka,Hotel Santika Bandung,7/29/2015,"hotel ini berada d tengah kota yang ramai, untuk santai saya rasa kurang karena lalu lintas d sana padat. hotel sudah tua, banyak nyamuk. dan kamar bau rokok. untuk pelayanan baik.","hotel ini berada d tengah kota yang ramai, untuk santai saya rasa kurang karena lalu lintas d sana padat. hotel sudah tua, banyak nyamuk. dan kamar bau rokok. untuk pelayanan baik.",negatif,none,positif,none,none,none,netral
7136,Traveloka,Hotel Santika Bandung,7/29/2015,"wah, baru pertama menginap disantika bandung, awalnya ragu karena hotel lama tapi ternyata semua baik, saya concern di kebersihan tetapi yang saya temukan baik banget, kolam renangnya baik banget untuk hotel sekelas anak saya senang berenang disini. yang agak minus sedikit mungkin di pendingin ruangan karena walau saya matikan tetap dingin, mungkin karena air conditioner central. untuk pelayan top banget sangat ramah dan informatif dari security, penjaga kolam renang sampai dengan front desk, tolong dipertahankan ini.","wah, baru pertama menginap disantika bandung, awalnya ragu karena hotel lama tapi ternyata semua baik, saya concern di kebersihan tetapi yang saya temukan baik banget, kolam renangnya baik banget untuk hotel sekelas anak saya senang berenang disini. yang agak minus sedikit mungkin di pendingin ruangan karena walau saya matikan tetap dingin, mungkin karena air conditioner central. untuk pelayan top banget sangat ramah dan informatif dari security, penjaga kolam renang sampai dengan front desk, tolong dipertahankan ini.",negatif,positif,positif,none,none,positif,none
7137,Traveloka,Hotel Santika Bandung,7/29/2015,hotel yang nyaman untuk keluarga dengan pelayanan super (mobil pagi2 sudah dicuci) hanya kualitas sarapan perlu ditingkatkan,hotel yang nyaman untuk keluarga dengan pelayanan super (mobil pagi2 sudah dicuci) hanya kualitas sarapan perlu ditingkatkan,positif,none,positif,none,none,none,negatif
7139,Traveloka,Hotel Santika Bandung,7/29/2015,"hotelnya bersih, lokasi sangat strategis dekat dengan fo dan mall","hotelnya bersih, lokasi sangat strategis dekat dengan fo dan mall",none,positif,none,none,positif,none,none
7140,Traveloka,Hotel Santika Bandung,7/29/2015,walaupaun sudah lama. kebersihan tetap terjaga. pelayanan bagus,walaupaun sudah lama. kebersihan tetap terjaga. pelayanan bagus,none,positif,positif,none,none,none,none
7141,Traveloka,Hotel Santika Bandung,7/22/2015,hotel santika berlokasi sangat strategis di kota bandung. dekat kemana mana dan bersih.,hotel santika berlokasi sangat strategis di kota bandung. dekat kemana mana dan bersih.,none,positif,none,none,positif,none,none
7142,Traveloka,Hotel Santika Bandung,7/22/2015,"bagus service, cocok untuk liburan keluarga.","bagus service, cocok untuk liburan keluarga.",none,none,positif,none,none,none,none
7143,Traveloka,Hotel Santika Bandung,7/22/2015,hotel tua tapi pelayanan tetap baik dan cepat,hotel tua tapi pelayanan tetap baik dan cepat,negatif,none,positif,none,none,none,none
7144,Traveloka,Hotel Santika Bandung,7/22/2015,lokasi yang strategis dan pelayanan dari staf yang ramah,lokasi yang strategis dan pelayanan dari staf yang ramah,none,none,positif,none,positif,none,none
7145,Traveloka,Hotel Santika Bandung,7/22/2015,makanan breakfast tidak sesuai dengan standar hotel bintang 4 hampir sama dengan sajian makanan untuk hotel bintang 1,makanan breakfast tidak sesuai dengan standar hotel bintang 4 hampir sama dengan sajian makanan untuk hotel bintang 1,none,none,none,none,none,none,negatif
7146,Traveloka,Hotel Santika Bandung,7/22/2015,"sangat memuaskan, karena hotel tua, rasanya perlu direnovasi agar lebih modern","sangat memuaskan, karena hotel tua, rasanya perlu direnovasi agar lebih modern",negatif,none,none,none,none,none,none
7147,Traveloka,Hotel Santika Bandung,7/22/2015,selalu menjdi rumah kedua saat dibandung. nyaman dan strategis,selalu menjdi rumah kedua saat dibandung. nyaman dan strategis,positif,none,none,none,positif,none,none
7148,Traveloka,Hotel Santika Bandung,7/22/2015,stafnya sangat tanggap dan ramah,stafnya sangat tanggap dan ramah,none,none,positif,none,none,none,none
7150,Traveloka,Hotel Santika Bandung,7/22/2015,"seru, fun dan yang penting anak2 nyaman","seru, fun dan yang penting anak2 nyaman",positif,none,none,none,none,none,none
7151,Traveloka,Hotel Santika Bandung,7/22/2015,"makanannya sangat tidak variatif khususnya menu buat anak kecil, bath up nya tidak bisa dibuang airnya bekas pakai.","makanannya sangat tidak variatif khususnya menu buat anak kecil, bath up nya tidak bisa dibuang airnya bekas pakai.",none,none,none,none,none,negatif,negatif
7152,Traveloka,Hotel Santika Bandung,7/15/2015,"lokasi sangat strategis, interior yang apik, staf hotel sangat ramah, kamar nyaman dengan view jalan riau, makanan enak. hotel dengan bagunan lama namun rapih bersih.","lokasi sangat strategis, interior yang apik, staf hotel sangat ramah, kamar nyaman dengan view jalan riau, makanan enak. hotel dengan bagunan lama namun rapih bersih.",positif,positif,positif,none,positif,none,positif
7153,Traveloka,Hotel Santika Bandung,7/15/2015,"breakfast nya baik, dan lahan parkir tersedia, tempat dekat dengan outlet, terima kasih","breakfast nya baik, dan lahan parkir tersedia, tempat dekat dengan outlet, terima kasih",none,none,none,none,positif,positif,positif
7154,Traveloka,Hotel Santika Bandung,7/15/2015,"layanannya sangat hangat dan ramah. kami sekeluarga tidak dapat datang menginap sesuai waktu bookingan ( terlambat 1 malam di karenakan bandara ngurah rai di tutup karena erupsi gunung raung. kami menyampaikan keadaan ini kepada hotel santika, dan bookingan 1 malam tersebut, di ganti dengan voucher menginap yang dapat di gunakan di lain waktu. terima kasih bu anna dan pak candra atas layanannya yang prima.","layanannya sangat hangat dan ramah. kami sekeluarga tidak dapat datang menginap sesuai waktu bookingan ( terlambat 1 malam di karenakan bandara ngurah rai di tutup karena erupsi gunung raung. kami menyampaikan keadaan ini kepada hotel santika, dan bookingan 1 malam tersebut, di ganti dengan voucher menginap yang dapat di gunakan di lain waktu. terima kasih bu anna dan pak candra atas layanannya yang prima.",none,none,positif,none,none,none,none
7155,Traveloka,Hotel Santika Bandung,7/15/2015,"hotel yang dekat dengan bip, fo di jl. riau, riau junction.","hotel yang dekat dengan bip, fo di jl. riau, riau junction.",none,none,none,none,positif,none,none
7156,Traveloka,Hotel Santika Bandung,7/15/2015,menu sahur lengkap dan lezat.,menu sahur lengkap dan lezat.,none,none,none,none,none,none,positif
7157,Traveloka,Hotel Santika Bandung,7/8/2015,"saya merasa nyaman menginap di santika bandung. kamar baik, staf dan kru hotel semua ramah. menu breakfast sangat baik, enak. ketenangan hotel baik, buat istirahat sangat menenangkan. mau jalan and shopping juga asyik, mall deket tinggal jalan kaki. mau kemana2 deket, tinggal ngangkot atau naik taksi. strategislah pokoknya. kapan2 saya pengen menginap di santika lagi.","saya merasa nyaman menginap di santika bandung. kamar baik, staf dan kru hotel semua ramah. menu breakfast sangat baik, enak. ketenangan hotel baik, buat istirahat sangat menenangkan. mau jalan and shopping juga asyik, mall deket tinggal jalan kaki. mau kemana2 deket, tinggal ngangkot atau naik taksi. strategislah pokoknya. kapan2 saya pengen menginap di santika lagi.",positif,none,positif,none,positif,none,positif
7158,Traveloka,Hotel Santika Bandung,7/8/2015,"memuaskan untuk kenersihan, kenyamanan dan lolasi.","memuaskan untuk kenersihan, kenyamanan dan lolasi.",none,none,none,none,none,none,none
7159,Traveloka,Hotel Santika Bandung,7/8/2015,ramah simpel dekat kemana mana,ramah simpel dekat kemana mana,none,none,positif,none,positif,none,none
7161,Traveloka,Hotel Santika Bandung,7/8/2015,ta'jilnya tidak dibatasi hanya 2 org/kmr,ta'jilnya tidak dibatasi hanya 2 org/kmr,none,none,none,none,none,none,none
7162,Traveloka,Hotel Santika Bandung,7/1/2015,"untuk ukuran bintang 3, hotel ini sudah lumayan baik, hanya saja kesan tua yang terlihat di dalam hotel tidak bisa dipungkiri. kamar termurah (superior) menggunakan bath-tub. kolam renang sangat unik menarik karena efek biru tua yang muncul dari lantai (dimana2 kan biru muda). makanan lengkap bervariatif. dan yang paling saya sukai adalah lokasinya yang sangat sangat strategis.","untuk ukuran bintang 3, hotel ini sudah lumayan baik, hanya saja kesan tua yang terlihat di dalam hotel tidak bisa dipungkiri. kamar termurah (superior) menggunakan bath-tub. kolam renang sangat unik menarik karena efek biru tua yang muncul dari lantai (dimana2 kan biru muda). makanan lengkap bervariatif. dan yang paling saya sukai adalah lokasinya yang sangat sangat strategis.",none,none,none,none,positif,netral,positif
