review_id,platform,hotel_name,text_review,text_review_original,date
6941,Traveloka,Hotel Santika Bandung,"hari pertama sarapan, pas nunggu lift mau balik ke kamar, ehh begitu lift kebuka, di dalem lift ada tray makanan dan galon kosong diatasnya yang tidak berpenghuni itu tray tidak ada yang megang/jagain. akhirnya gue yang narik itu tray keluar lift supaya gue dan anak gue bisa masuk. heu","Hari pertama sarapan, pas nunggu lift mau balik ke kamar, eeeehh begitu lift kebuka, di dalem lift ada tray makanan dan galon kosong diatasnya yang tidak berpenghuni 😂😂 Itu tray tidak ada yang megang/jagain.. Akhirnya gue yang narik itu tray keluar lift supaya gue dan anak gue bisa masuk.. Heu😂",2017-08-26
6942,Traveloka,Hotel Santika Bandung,secara keseluruhan tempat yang baik untuk perjalanan apapun,Secara keseluruhan tempat yang baik untuk perjalanan apapun,2017-08-26
6943,Traveloka,Hotel Santika Bandung,dekat dengan objek perbelanjaan dan menyenangkan,Dekat dengan objek perbelanjaan dan menyenangkan,2017-08-26
6944,Traveloka,Hotel Santika Bandung,bersih pelayanan bagus kendaraan di cuci,bersih pelayanan bagus kendaraan di cuci,2017-08-26
6945,Traveloka,Hotel Santika Bandung,tingkatkan mutu pelayanan terus,Tingkatkan mutu pelayanan terus,2017-08-26
6946,Traveloka,Hotel Santika Bandung,bagus dan nyaman untuk dengan keluarga,Bagus dan nyaman untuk dengan keluarga,2017-08-26
6947,Traveloka,Hotel Santika Bandung,lokasi bagus dan pelayanan yang baik,Lokasi bagus dan pelayanan yang baik,2017-08-26
6948,Traveloka,Hotel Santika Bandung,"lokasi sangat strategis, akses mudah ke banyak area perbelanjaan","Lokasi sangat strategis, akses mudah ke banyak area perbelanjaan",2017-08-19
6949,Traveloka,Hotel Santika Bandung,bagus tingkatkan mutu pelayanan,Great tingkatkan mutu pelayanan,2017-08-19
6950,Traveloka,Hotel Santika Bandung,bagus tapi. parkirnya agak sempit,bagus tapi ..parkirnya agak sempit,2017-08-19
6951,Traveloka,Hotel Santika Bandung,"ternyata realitanya kamar superior tidak ada bathtub. selebihnya baik, kamar cukup bersih, nyaman, lokasi strategis, kolam renang nyaman untuk anak-anak, sarapan variatif hanya sayang tidak ada noodle station. proses cek in dan cek out sangat cepat. hanya saja pihak hotel membedakan tamu asing dan tamu domestik. ketika saya cek in tidak dapat cold towel atau welcome drink, tapi kemudian datang bis berisi bule-bule, mereka langsung menyiapkan cold towel dan welcome drink. payah deh.","Ternyata realitanya kamar superior tidak ada bathtub. Selebihnya oke, kamar cukup bersih, nyaman, lokasi strategis, kolam renang nyaman untuk anak-anak, sarapan variatif hanya sayang tidak ada noodle station. Proses cek in dan cek out sangat cepat. Hanya saja pihak hotel membedakan tamu asing dan tamu domestik. Ketika saya cek in tidak dapat cold towel atau welcome drink, tapi kemudian datang bis berisi bule-bule, mereka langsung menyiapkan cold towel dan welcome drink. Payah deh.",2017-08-19
6952,Traveloka,Hotel Santika Bandung,"sangat memuaskan dari segala hal utamanya ada tim pembersih kendaraan, selama saya menginap belum ada kendaraan di bersihkan","Sangat memuaskan dari segala hal utamanya ada tim pembersih kendaraan,selama saya menginap belum ada kendaraan di bersihkan",2017-08-19
6953,Traveloka,Hotel Santika Bandung,strategis dan dekat kota. pelayanan perlu ditingkatkan.,Strategis dan dekat kota. Pelayanan perlu ditingkatkan.,2017-08-19
6954,Traveloka,Hotel Santika Bandung,"tempat yang bagus, anda harus mencoba.","Tempat yang bagus, Anda harus mencoba.",2017-08-19
6955,Traveloka,Hotel Santika Bandung,hotel sekolah tua tapi semuanya baik-baik saja,Hotel sekolah tua tapi semuanya baik-baik saja,2017-08-19
6956,Traveloka,Hotel Santika Bandung,"cukup bagus, nyaman, cukup bersih","Cukup bagus, nyaman, cukup bersih",2017-08-12
6957,Traveloka,Hotel Santika Bandung,hotel legendaris hotel ini sangat baik meski sudah berumur 30 tahun,Hotel legendaris Hotel ini sangat oke meski sudah berumur 30 tahun,2017-08-12
6958,Traveloka,Hotel Santika Bandung,"semua faktor sangat baik, terutama lokasi yang berada di pusat kota","Semua faktor sangat baik, terutama lokasi yang berada di pusat kota",2017-08-12
6959,Traveloka,Hotel Santika Bandung,"lokasi strategis, pelayanan ramah dan cepat.","Lokasi strategis, pelayanan ramah dan cepat.",2017-08-12
6960,Traveloka,Hotel Santika Bandung,"lokasi yang besar, makanan yang baik, bagus kesepakatan","Lokasi yang besar, makanan yang baik, bagus kesepakatan",2017-08-05
6961,Traveloka,Hotel Santika Bandung,menu sarapan variatif dan enak. kolam renang nyaman.,Menu sarapan variatif dan enak. kolam renang nyaman.,2017-08-05
6962,Traveloka,Hotel Santika Bandung,"bagus hotel, suasana enak, makanan enak, hanya kolam renang airnya dingin banget, overall semua baik!","Good hotel, suasana enak, makanan enak, hanya kolam renang airnya dingin banget, overall semua oke!",2017-08-05
6963,Traveloka,Hotel Santika Bandung,hotelnya nyaman seperti santika pada umumnya.,Hotelnya nyaman seperti santika pada umumnya.,2017-08-05
6964,Traveloka,Hotel Santika Bandung,"menyenangkan, lokasi strategis","Menyenangkan, lokasi strategis",2017-08-05
6965,Traveloka,Hotel Santika Bandung,"lokasinya bagus, pegawainya ramah, mobil tiap pagi dicuciin. gratis lagi.","Lokasinya mantap, pegawainya ramah, mobil tiap pagi dicuciin...gratis lagi...",2017-08-05
6966,Traveloka,Hotel Santika Bandung,saya merekomendasikan untuk menginap di sini.,Saya merekomendasikan untuk menginap di sini.,2017-08-05
6967,Traveloka,Hotel Santika Bandung,"kami sangat senang menginap di santika, kamarnya bersih, sarapannya enak dan banyak variasinya, anak-anak juga senang bisa berenang sepuasnya, wi-fi kencang, staffnya ramah-ramah, bahkan kami ditolong ketika mobil kami mengalami sedikit kendala. terima kasih hotel santika atas pelayanannya yang excellent!","Kami sangat senang menginap di Santika, Kamarnya bersih, sarapannya enak dan banyak variasinya, anak-anak juga senang bisa berenang sepuasnya, wifi kencang, staffnya ramah-ramah, bahkan kami ditolong ketika mobil kami mengalami sedikit kendala. Terima kasih Hotel Santika atas pelayanannya yang excellent!",2017-08-05
6968,Traveloka,Hotel Santika Bandung,perlu mengecat ulang pandangan depan dan ruang pintu juga mengecat ulang dan menyentuh dengan pencahayaan untuk mengekspos lobi dan bangunan juga,Perlu mengecat ulang pandangan depan dan ruang pintu juga mengecat ulang dan menyentuh dengan pencahayaan untuk mengekspos lobi dan bangunan juga,2017-08-05
6969,Traveloka,Hotel Santika Bandung,"hotel arsitektur tahun 70 namun terawat dengan baik, makanan enak, kebersihan baik dan pelayanan ramah","Hotel arsitektur tahun 70 namun terawat dengan baik, makanan enak, kebersihan baik dan pelayanan ramah",2017-07-29
6970,Traveloka,Hotel Santika Bandung,"lokasi strategis, pelayanan sangat ramah, bersih, kamar standard, tidak ada sofanya.","Lokasi strategis, pelayanan sangat ramah, bersih, kamar standard, tidak ada sofanya.",2017-07-29
6971,Traveloka,Hotel Santika Bandung,"secara keseluruhan baik, dari kenyamanan, pelayanan, kebersihan, lokasi, hanya saja masalah makanan ya, mungkin karena padatnya tamu hotel sehingga kalau sudah jam 09, 00 wib makanannya beberapa kosong. semoga ke depan semakin ditingkatkan utntuk hotel santika bandung. karena saya pelanggan setia hotel santika yang ada di indonesia.","Secara keseluruhan ok, dari kenyamanan, pelayanan, kebersihan, lokasi, hanya saja masalah makanan ya, mungkin karena padatnya tamu hotel sehingga kalau sudah jam 09,00 wib makanannya beberapa kosong. Semoga ke depan semakin ditingkatkan utntuk Hotel Santika Bandung. Karena saya pelanggan setia Hotel Santika yang ada di Indonesia.",2017-07-29
6972,Traveloka,Hotel Santika Bandung,enak dan nyaman terutama makanannya yang dari dulu ngga pernah berubah,Enak dan nyaman terutama makanannya yang dari dulu ngga pernah berubah,2017-07-29
6973,Traveloka,Hotel Santika Bandung,"kebersihan dan kenyamanan cukup, lokasi strategis dengan pusat wisata di tengah kota.","Kebersihan dan kenyamanan cukup, lokasi strategis dengan pusat wisata di tengah kota.",2017-07-29
6974,Traveloka,Hotel Santika Bandung,"tua tapi bagus, mahal tapi worthed, pelayanan bagus, direkomendasikan.","Tua tapi bagus, mahal tapi worthed, pelayanan bagus, direkomendasikan.",2017-07-29
6975,Traveloka,Hotel Santika Bandung,ramah petugasnya dan mudah proses cek in/ out nya,Ramah petugasnya dan mudah proses cek in/ out nya,2017-07-22
6976,Traveloka,Hotel Santika Bandung,pelayanan ramah dan memuaskan.,Pelayanan ramah dan memuaskan.,2017-07-22
6977,Traveloka,Hotel Santika Bandung,"hotel ini sangat bagus dan bersih, layanannya sangat bagus.","Hotel ini sangat bagus dan bersih, layanannya sangat bagus.",2017-07-22
6978,Traveloka,Hotel Santika Bandung,"makanannya beragam, kamar bersih, kamar mandi bersih.","Makanannya beragam, kamar bersih, kamar mandi bersih.",2017-07-22
6979,Traveloka,Hotel Santika Bandung,"kondisi hotel yang tenang, tempat yang cukup strategis, dan saya rasa menyenangkan bisa menginap di hotel santika","kondisi hotel yang tenang, tempat yang cukup strategis, dan saya rasa menyenangkan bisa menginap di hotel santika",2017-07-22
6980,Traveloka,Hotel Santika Bandung,"bangunan hotel sudah menua, dengan pintu2 room yang sudah hadul. dengan rate yang ada, sudah tidak sesuai lagi, disamperin itu hampir tengah malam ada anak yang teriak menangis sampai lama dibiarkan saja. sehingga amat mengganggu istirahat.","Bangunan hotel sudah menua, dengan pintu2 room yang sudah hadul. Dengan rate yang ada, sudah tidak sesuai lagi, disamperin itu hampir tengah malam ada anak yang teriak menangis sampai lama dibiarkan saja. Sehingga amat mengganggu istirahat.",2017-07-22
6981,Traveloka,Hotel Santika Bandung,memuaskan dan selalu ingin kembali. tempatnya juga strategis. tapi sayangnya wi-fi nya lelet,Memuaskan dan selalu ingin kembali. Tempatnya jg strategis. Tp sayangnya wifi nya lelet,2017-07-22
6982,Traveloka,Hotel Santika Bandung,kami sangat menikmati menginap di hs bandung.,Kami sangat menikmati menginap di HS Bandung.,2017-07-15
6983,Traveloka,Hotel Santika Bandung,pelayanan reservasi cepat. hotel nyaman banget,Pelayanan reservasi cepat. Hotel nyaman banget,2017-07-15
6984,Traveloka,Hotel Santika Bandung,air conditioner terlalu dingin dan kontrol temperatur tidak berfungsi. mengantri lama di resepsionis.,AC terlalu dingin dan kontrol temperatur tidak berfungsi. Mengantri lama di Resepsionis.,2017-07-15
6985,Traveloka,Hotel Santika Bandung,suasana tenang dan enak. makan sarapan enak dan khas sunda. cuma bangunan memang bangunan lama tapi tetep enak koq. sayang pas nelpon pinjem hair dryer buat istri sampai check out tidak di kasih2.,Suasana tenang dan enak. Makan sarapan enak dan khas sunda. Cuma bangunan memang bangunan lama tapi tetep enak koq. Sayang pas nelpon pinjem hair dryer buat istri sampai check out tidak di kasih2.,2017-07-15
6986,Traveloka,Hotel Santika Bandung,"telat cek in nya, harus menunggu lagi lebih sejam. walaupun saya dapat satu kamar yang di up grade tanpa tambahan biaya, ttp kamarnya bau apek, sptnya kamarnya jarang ditempati. makan pagi sih banyak variasi hanya rasanya kurang. lokasi bagus karena sepanjang jalan itu banyak fo dan restourant.","Telat cek in nya, harus menunggu lagi lebih sejam..walaupun saya dapat satu kamar yg di up grade tanpa tambahan biaya, ttp kamarnya bau apek, sptnya kamarnya jarang ditempati. Makan pagi sih banyak variasi hanya rasanya kurang. Lokasi bagus karena sepanjang jalan itu banyak fo dan restourant.",2017-07-15
6987,Traveloka,Hotel Santika Bandung,hotel tua tapi masih nyaman mudah untuk berbelanja lokasi yang besar,Hotel tua tapi masih nyaman Mudah untuk berbelanja lokasi yang besar,2017-07-15
6988,Traveloka,Hotel Santika Bandung,walaupun gedung lama tapi bersih dan nyaman dan strategis,Walaupun gedung lama tapi bersih dan nyaman dan strategis,2017-07-15
6989,Traveloka,Hotel Santika Bandung,overal sesuai ekspektasi.,Overalll sesuai ekspektasi....,2017-07-15
6990,Traveloka,Hotel Santika Bandung,kami suka hotel ini karena pelayanannya memuaskan dan makanannya enak.,Kami suka hotel ini karena pelayanannya memuaskan dan makanannya enak...,2017-07-15
6991,Traveloka,Hotel Santika Bandung,hotel yang bagus dan lokasinya yang bagus di bandung,Hotel yang bagus dan lokasinya yang bagus di Bandung,2017-07-15
6992,Traveloka,Hotel Santika Bandung,sangat nyaman bahkan untuk bayi saya yang berumur 8 bulan.,Sangat nyaman bahkan untuk bayi saya yang berumur 8 bulan.,2017-07-15
6993,Traveloka,Hotel Santika Bandung,"lokasi strategis, sesuai harapan","Lokasi strategis,sesuai harapan",2017-07-15
6994,Traveloka,Hotel Santika Bandung,"menyenangkan menginap di hotel santika, bersih, pelayanan memuaskan, ramah, pilihan menu sarapan bervariasi, dekat pusat keramaian di bandung, cukup berjalan kaki kita bisa sampai di beberapa destinasi hiburan, dan wisata kuliner, jadi tidak perlu tenggelam di kemacetan bandung","Menyenangkan menginap di hotel santika, bersih, pelayanan memuaskan, ramah, pilihan menu sarapan bervariasi, dekat pusat keramaian di bandung, cukup berjalan kaki kita bisa sampai di beberapa destinasi hiburan, dan wisata kuliner, jadi tidak perlu tenggelam di kemacetan bandung",2017-07-15
6995,Traveloka,Hotel Santika Bandung,"sampai di hotel dapat info kamar di-upgrade karena yang di telah booking habis. dapat kamar luas, kamar mandi bagus, receptionist ramah, pelayanan bagus, breakfast enak (anak-anak suka).","Sampai di hotel dapat info kamar di-upgrade karena yang di telah booking habis. Dapat kamar luas, kamar mandi bagus, receptionist ramah, pelayanan bagus, breakfast enak (anak-anak suka).",2017-07-15
6996,Traveloka,Hotel Santika Bandung,"menginap bersama keluarga, puas dan menyenangkan. next time akan menginap lagi di santika jika ke bandung. semoga sukses selalu dan pelayanan tetap di maintenance dan ditingkatkan terus.","Menginap bersama keluarga, puas dan menyenangkan. Next Time akan menginap lagi di Santika jika ke Bandung. Semoga sukses selalu dan pelayanan tetap di maintenance dan ditingkatkan terus.",2017-07-08
6997,Traveloka,Hotel Santika Bandung,lokasi strategis dan baik untuk liburan keluarga.,Lokasi strategis dan ok untuk liburan keluarga.,2017-07-08
6998,Traveloka,Hotel Santika Bandung,menu makanan perlu ditingkatkan.,Menu makanan perlu ditingkatkan.,2017-07-08
6999,Traveloka,Hotel Santika Bandung,"pengalaman yang menyenangkan bisa menginap di hotel santika bandung, semoga di lain waktu bisa menginap lagi","Pengalaman yang menyenangkan bisa menginap di hotel santika bandung, semoga di lain waktu bisa menginap lagi",2017-07-08
7000,Traveloka,Hotel Santika Bandung,"lokasi strategis, kamar nyaman, staf ramah","Lokasi strategis,kamar nyaman,staf ramah",2017-07-08
7001,Traveloka,Hotel Santika Bandung,"hotelnya pelayanannya baik, dekat dengan mall juga mencari makan nga susah,","Hotelnya pelayanannya baik,dekat dengan mall juga mencari makan nga susah,",2017-07-08
7002,Traveloka,Hotel Santika Bandung,"bagus, cuci mobilnya jangan sampai dihilangkan karena itu salah satu selling point.","Bagus, cuci mobilnya jangan sampai dihilangkan karena itu salah satu selling point.",2017-07-08
7003,Traveloka,Hotel Santika Bandung,tempatnya nyaman dan makanan enak,Tempatnya nyaman dan makanan enak,2017-07-01
7004,Traveloka,Hotel Santika Bandung,"koneksi wi-fi kurang kencang, sehingga agak sulit untuk melakukan pekerjaan kantor dari jarak jauh. mohon agar ditambah bandwidth-nya.","Koneksi wifi kurang kencang, sehingga agak sulit untuk melakukan pekerjaan kantor dari jarak jauh. Mohon agar ditambah bandwidth-nya.",2017-07-01
7005,Traveloka,Hotel Santika Bandung,sayangnya sarapannya kurang bagus,Sayangnya sarapannya kurang bagus,2017-07-01
7006,Traveloka,Hotel Santika Bandung,cukup bersih dan strategis letaknya.,Cukup bersih dan strategis letaknya.,2017-07-01
7007,Traveloka,Hotel Santika Bandung,"kebersihan yang adil, hotel tua tapi lokasinya cukup dekat dari kota","Kebersihan yang adil, hotel tua tapi lokasinya cukup dekat dari kota",2017-07-01
7008,Traveloka,Hotel Santika Bandung,"strategis, tinggal jalan kaki ke mall bip, tapi lantai kamarnya masih belum dilapisi karpet","Strategis, tinggal jalan kaki ke mall BIP, tapi lantai kamarnya masih belum dilapisi karpet",2017-07-01
7009,Traveloka,Hotel Santika Bandung,hotel besar dan lokasi bagus sangat bagus,Hotel besar dan lokasi bagus Sangat bagus,2017-07-01
7010,Traveloka,Hotel Santika Bandung,"tempat strategis, staf ramah.","Tempat strategis, staff ramah.",2017-07-01
7011,Traveloka,Hotel Santika Bandung,bersih dan lokasinya strategis.,Bersih dan lokasinya strategis.,2017-07-01
7012,Traveloka,Hotel Santika Bandung,bangunan nya sudah cukup tua tapi terawat dengan baik.,Bangunan nya sudah cukup tua tapi terawat dengan baik...,2017-06-24
7013,Traveloka,Hotel Santika Bandung,hotel yang nyaman dan fasilitas yang memuaskan dan kamar luas,Hotel yang nyaman dan fasilitas yang memuaskan dan kamar luas,2017-06-24
7014,Traveloka,Hotel Santika Bandung,"overall, semuanya bagus. kamar nyaman, makanan bervariasi dan lokasi yang super strategis. hanya saja untuk sekedar saran, sepertinya harus ada sedikit pembaharuan di bagian kamar.","Overall, semuanya keren. Kamar nyaman, Makanan bervariasi dan lokasi yang super strategis. Hanya saja untuk sekedar saran, sepertinya harus ada sedikit pembaharuan di bagian kamar.",2017-06-24
